Depth	Count	Age
125.742	1.0	1382.0
125.811	1.0	1383.0
125.89	1.0	1384.0
125.94	1.0	1385.0
126.009	1.0	1386.0
126.107	1.0	1387.0
126.177	1.0	1388.0
126.219	1.0	1389.0
126.304	1.0	1390.0
126.408	1.0	1391.0
126.459	1.0	1392.0
126.592	1.0	1393.0
126.638	1.0	1394.0
126.709	1.0	1395.0
126.797	1.0	1396.0
126.843	1.0	1397.0
126.918	1.0	1398.0
127.004	1.0	1399.0
127.102	1.0	1400.0
127.164	1.0	1401.0
127.214	1.0	1402.0
127.257	1.0	1403.0
127.305	1.0	1404.0
127.386	1.0	1405.0
127.438	1.0	1406.0
127.493	1.0	1407.0
127.553	1.0	1408.0
127.674	1.0	1409.0
127.737	1.0	1410.0
127.782	1.0	1411.0
127.868	1.0	1412.0
127.92	1.0	1413.0
127.991	1.0	1414.0
128.063	1.0	1415.0
128.129	1.0	1416.0
128.174	1.0	1417.0
128.238	1.0	1418.0
128.299	1.0	1419.0
128.379	1.0	1420.0
128.427	1.0	1421.0
128.464	1.0	1422.0
128.572	1.0	1423.0
128.684	1.0	1424.0
128.758	1.0	1425.0
128.842	1.0	1426.0
128.906	1.0	1427.0
128.958	1.0	1428.0
129.028	1.0	1429.0
129.057	1.0	1430.0
129.111	1.0	1431.0
129.192	1.0	1432.0
129.238	1.0	1433.0
129.31	1.0	1434.0
129.395	1.0	1435.0
129.489	1.0	1436.0
129.546	1.0	1437.0
129.597	1.0	1438.0
129.681	1.0	1439.0
129.725	1.0	1440.0
129.822	1.0	1441.0
129.865	1.0	1442.0
129.921	1.0	1443.0
130.004	1.0	1444.0
130.072	1.0	1445.0
130.151	1.0	1446.0
130.206	1.0	1447.0
130.284	1.0	1448.0
130.329	1.0	1449.0
130.414	1.0	1450.0
130.457	1.0	1451.0
130.49	1.0	1452.0
130.535	1.0	1453.0
130.601	1.0	1454.0
130.678	1.0	1455.0
130.743	1.0	1456.0
130.822	1.0	1457.0
130.889	1.0	1458.0
130.94	1.0	1459.0
130.984	1.0	1460.0
131.055	1.0	1461.0
131.153	1.0	1462.0
131.236	1.0	1463.0
131.273	1.0	1464.0
131.34	1.0	1465.0
131.477	1.0	1466.0
131.544	1.0	1467.0
131.589	1.0	1468.0
131.649	1.0	1469.0
131.754	1.0	1470.0
131.807	1.0	1471.0
131.864	1.0	1472.0
131.907	1.0	1473.0
131.943	1.0	1474.0
132.042	1.0	1475.0
132.1	1.0	1476.0
132.206	1.0	1477.0
132.269	1.0	1478.0
132.342	1.0	1479.0
132.415	1.0	1480.0
132.475	1.0	1481.0
132.547	1.0	1482.0
132.618	1.0	1483.0
132.704	1.0	1484.0
132.793	1.0	1485.0
132.859	1.0	1486.0
132.952	1.0	1487.0
133.011	1.0	1488.0
133.08	1.0	1489.0
133.163	1.0	1490.0
133.209	1.0	1491.0
133.272	1.0	1492.0
133.364	1.0	1493.0
133.439	1.0	1494.0
133.514	1.0	1495.0
133.56	1.0	1496.0
133.608	1.0	1497.0
133.662	1.0	1498.0
133.725	1.0	1499.0
133.783	1.0	1500.0
133.846	1.0	1501.0
133.91	1.0	1502.0
134.044	1.0	1503.0
134.1	1.0	1504.0
134.218	1.0	1505.0
134.275	1.0	1506.0
134.355	1.0	1507.0
134.427	1.0	1508.0
134.492	1.0	1509.0
134.553	1.0	1510.0
134.637	1.0	1511.0
134.707	1.0	1512.0
134.754	1.0	1513.0
134.827	1.0	1514.0
134.868	1.0	1515.0
134.954	1.0	1516.0
135.027	1.0	1517.0
135.097	1.0	1518.0
135.161	1.0	1519.0
135.244	1.0	1520.0
135.287	1.0	1521.0
135.376	1.0	1522.0
135.459	1.0	1523.0
135.532	1.0	1524.0
135.589	1.0	1525.0
135.659	1.0	1526.0
135.739	1.0	1527.0
135.804	1.0	1528.0
135.874	1.0	1529.0
135.928	1.0	1530.0
135.975	1.0	1531.0
136.041	1.0	1532.0
136.094	1.0	1533.0
136.186	1.0	1534.0
136.286	1.0	1535.0
136.346	1.0	1536.0
136.42	1.0	1537.0
136.471	1.0	1538.0
136.522	1.0	1539.0
136.578	1.0	1540.0
136.636	1.0	1541.0
136.721	1.0	1542.0
136.766	1.0	1543.0
136.838	1.0	1544.0
136.942	1.0	1545.0
136.988	1.0	1546.0
137.051	1.0	1547.0
137.102	1.0	1548.0
137.152	1.0	1549.0
137.212	1.0	1550.0
137.27	1.0	1551.0
137.321	1.0	1552.0
137.389	1.0	1553.0
137.477	1.0	1554.0
137.536	1.0	1555.0
137.604	1.0	1556.0
137.66	1.0	1557.0
137.719	1.0	1558.0
137.765	1.0	1559.0
137.846	1.0	1560.0
137.91	1.0	1561.0
138.025	1.0	1562.0
138.09	1.0	1563.0
138.161	1.0	1564.0
138.233	1.0	1565.0
138.293	1.0	1566.0
138.363	1.0	1567.0
138.449	1.0	1568.0
138.504	1.0	1569.0
138.619	1.0	1570.0
138.787	1.0	1571.0
138.874	1.0	1572.0
138.92	1.0	1573.0
139.01	1.0	1574.0
139.081	1.0	1575.0
139.166	1.0	1576.0
139.209	1.0	1577.0
139.274	1.0	1578.0
139.36	1.0	1579.0
139.432	1.0	1580.0
139.509	1.0	1581.0
139.575	1.0	1582.0
139.614	1.0	1583.0
139.657	1.0	1584.0
139.708	1.0	1585.0
139.791	1.0	1586.0
139.845	1.0	1587.0
139.923	1.0	1588.0
139.978	1.0	1589.0
140.062	1.0	1590.0
140.124	1.0	1591.0
140.207	1.0	1592.0
140.267	1.0	1593.0
140.336	1.0	1594.0
140.391	1.0	1595.0
140.44	1.0	1596.0
140.5	1.0	1597.0
140.579	1.0	1598.0
140.631	1.0	1599.0
140.72	1.0	1600.0
140.798	1.0	1601.0
140.851	1.0	1602.0
140.891	1.0	1603.0
140.955	1.0	1604.0
141.011	1.0	1605.0
141.081	1.0	1606.0
141.143	1.0	1607.0
141.187	1.0	1608.0
141.275	1.0	1609.0
141.355	1.0	1610.0
141.405	1.0	1611.0
141.449	1.0	1612.0
141.5	1.0	1613.0
141.562	1.0	1614.0
141.611	1.0	1615.0
141.671	1.0	1616.0
141.77	1.0	1617.0
141.832	1.0	1618.0
141.914	1.0	1619.0
142.006	1.0	1620.0
142.083	1.0	1621.0
142.144	1.0	1622.0
142.225	1.0	1623.0
142.293	1.0	1624.0
142.383	1.0	1625.0
142.471	1.0	1626.0
142.562	1.0	1627.0
142.605	1.0	1628.0
142.697	1.0	1629.0
142.773	1.0	1630.0
142.833	1.0	1631.0
142.922	1.0	1632.0
142.957	1.0	1633.0
142.988	1.0	1634.0
143.053	1.0	1635.0
143.122	1.0	1636.0
143.197	1.0	1637.0
143.278	1.0	1638.0
143.353	1.0	1639.0
143.398	1.0	1640.0
143.451	1.0	1641.0
143.513	1.0	1642.0
143.614	1.0	1643.0
143.664	1.0	1644.0
143.759	1.0	1645.0
143.822	1.0	1646.0
143.904	1.0	1647.0
143.957	1.0	1648.0
144.034	1.0	1649.0
144.093	1.0	1650.0
144.16	1.0	1651.0
144.263	1.0	1652.0
144.341	1.0	1653.0
144.423	1.0	1654.0
144.488	1.0	1655.0
144.557	1.0	1656.0
144.609	1.0	1657.0
144.693	1.0	1658.0
144.735	1.0	1659.0
144.833	1.0	1660.0
144.903	1.0	1661.0
145.004	1.0	1662.0
145.08	1.0	1663.0
145.125	1.0	1664.0
145.191	1.0	1665.0
145.23	1.0	1666.0
145.29	1.0	1667.0
145.368	1.0	1668.0
145.443	1.0	1669.0
145.569	1.0	1670.0
145.614	1.0	1671.0
145.683	1.0	1672.0
145.737	1.0	1673.0
145.791	1.0	1674.0
145.837	1.0	1675.0
145.907	1.0	1676.0
145.962	1.0	1677.0
146.025	1.0	1678.0
146.075	1.0	1679.0
146.129	1.0	1680.0
146.182	1.0	1681.0
146.279	1.0	1682.0
146.347	1.0	1683.0
146.412	1.0	1684.0
146.513	1.0	1685.0
146.59	1.0	1686.0
146.686	1.0	1687.0
146.745	1.0	1688.0
146.796	1.0	1689.0
146.863	1.0	1690.0
146.937	1.0	1691.0
147.047	1.0	1692.0
147.097	1.0	1693.0
147.142	1.0	1694.0
147.24	1.0	1695.0
147.295	1.0	1696.0
147.35	1.0	1697.0
147.408	1.0	1698.0
147.511	1.0	1699.0
147.566	1.0	1700.0
147.625	1.0	1701.0
147.738	1.0	1702.0
147.829	1.0	1703.0
147.898	1.0	1704.0
147.945	1.0	1705.0
148.005	1.0	1706.0
148.055	1.0	1707.0
148.137	1.0	1708.0
148.209	1.0	1709.0
148.269	1.0	1710.0
148.333	1.0	1711.0
148.407	1.0	1712.0
148.507	1.0	1713.0
148.567	1.0	1714.0
148.623	1.0	1715.0
148.709	1.0	1716.0
148.785	1.0	1717.0
148.843	1.0	1718.0
148.916	1.0	1719.0
148.981	1.0	1720.0
149.117	1.0	1721.0
149.198	1.0	1722.0
149.285	1.0	1723.0
149.39	1.0	1724.0
149.475	1.0	1725.0
149.542	1.0	1726.0
149.615	1.0	1727.0
149.692	1.0	1728.0
149.736	1.0	1729.0
149.793	1.0	1730.0
149.876	1.0	1731.0
149.931	1.0	1732.0
149.957	1.0	1733.0
150.035	1.0	1734.0
150.135	1.0	1735.0
150.182	1.0	1736.0
150.246	1.0	1737.0
150.324	1.0	1738.0
150.39	1.0	1739.0
150.451	1.0	1740.0
150.526	1.0	1741.0
150.593	1.0	1742.0
150.647	1.0	1743.0
150.699	1.0	1744.0
150.774	1.0	1745.0
150.85	1.0	1746.0
150.889	1.0	1747.0
150.932	1.0	1748.0
151.006	1.0	1749.0
151.045	1.0	1750.0
151.102	1.0	1751.0
151.154	1.0	1752.0
151.242	1.0	1753.0
151.271	1.0	1754.0
151.346	1.0	1755.0
151.409	1.0	1756.0
151.517	1.0	1757.0
151.612	1.0	1758.0
151.698	1.0	1759.0
151.78	1.0	1760.0
151.844	1.0	1761.0
151.913	1.0	1762.0
151.988	1.0	1763.0
152.11	1.0	1764.0
152.189	1.0	1765.0
152.282	1.0	1766.0
152.333	1.0	1767.0
152.386	1.0	1768.0
152.451	1.0	1769.0
152.534	1.0	1770.0
152.606	1.0	1771.0
152.667	1.0	1772.0
152.714	1.0	1773.0
152.791	1.0	1774.0
152.863	1.0	1775.0
152.907	1.0	1776.0
152.957	1.0	1777.0
153.013	1.0	1778.0
153.052	1.0	1779.0
153.118	1.0	1780.0
153.166	1.0	1781.0
153.212	1.0	1782.0
153.261	1.0	1783.0
153.293	1.0	1784.0
153.351	1.0	1785.0
153.405	1.0	1786.0
153.455	1.0	1787.0
153.543	1.0	1788.0
153.647	1.0	1789.0
153.744	1.0	1790.0
153.817	1.0	1791.0
153.874	1.0	1792.0
153.945	1.0	1793.0
153.982	1.0	1794.0
154.038	1.0	1795.0
154.132	1.0	1796.0
154.186	1.0	1797.0
154.215	1.0	1798.0
154.262	1.0	1799.0
154.328	1.0	1800.0
154.397	1.0	1801.0
154.496	1.0	1802.0
154.544	1.0	1803.0
154.608	1.0	1804.0
154.69	1.0	1805.0
154.739	1.0	1806.0
154.827	1.0	1807.0
154.862	1.0	1808.0
154.941	1.0	1809.0
155.003	1.0	1810.0
155.03	1.0	1811.0
155.113	1.0	1812.0
155.19	1.0	1813.0
155.259	1.0	1814.0
155.328	1.0	1815.0
155.382	1.0	1816.0
155.443	1.0	1817.0
155.517	1.0	1818.0
155.622	1.0	1819.0
155.666	1.0	1820.0
155.715	1.0	1821.0
155.76	1.0	1822.0
155.828	1.0	1823.0
155.878	1.0	1824.0
155.979	1.0	1825.0
156.095	1.0	1826.0
156.186	1.0	1827.0
156.263	1.0	1828.0
156.318	1.0	1829.0
156.376	1.0	1830.0
156.468	1.0	1831.0
156.531	1.0	1832.0
156.654	1.0	1833.0
156.693	1.0	1834.0
156.793	1.0	1835.0
156.855	1.0	1836.0
156.925	1.0	1837.0
157.005	1.0	1838.0
157.105	1.0	1839.0
157.159	1.0	1840.0
157.235	1.0	1841.0
157.292	1.0	1842.0
157.365	1.0	1843.0
157.402	1.0	1844.0
157.507	1.0	1845.0
157.564	1.0	1846.0
157.672	1.0	1847.0
157.748	1.0	1848.0
157.875	1.0	1849.0
157.946	1.0	1850.0
158.008	1.0	1851.0
158.097	1.0	1852.0
158.223	1.0	1853.0
158.291	1.0	1854.0
158.335	1.0	1855.0
158.448	1.0	1856.0
158.543	1.0	1857.0
158.62	1.0	1858.0
158.716	1.0	1859.0
158.772	1.0	1860.0
158.86	1.0	1861.0
158.945	1.0	1862.0
158.998	1.0	1863.0
159.071	1.0	1864.0
159.186	1.0	1865.0
159.276	1.0	1866.0
159.319	1.0	1867.0
159.403	1.0	1868.0
159.473	1.0	1869.0
159.516	1.0	1870.0
159.559	1.0	1871.0
159.635	1.0	1872.0
159.7	1.0	1873.0
159.75	1.0	1874.0
159.786	1.0	1875.0
159.872	1.0	1876.0
159.947	1.0	1877.0
160.017	1.0	1878.0
160.073	1.0	1879.0
160.136	1.0	1880.0
160.223	1.0	1881.0
160.287	1.0	1882.0
160.349	1.0	1883.0
160.398	1.0	1884.0
160.459	1.0	1885.0
160.509	1.0	1886.0
160.596	1.0	1887.0
160.669	1.0	1888.0
160.724	1.0	1889.0
160.779	1.0	1890.0
160.821	1.0	1891.0
160.857	1.0	1892.0
160.9	1.0	1893.0
160.961	1.0	1894.0
160.997	1.0	1895.0
161.085	1.0	1896.0
161.128	1.0	1897.0
161.156	1.0	1898.0
161.214	1.0	1899.0
161.267	1.0	1900.0
161.331	1.0	1901.0
161.409	1.0	1902.0
161.472	1.0	1903.0
161.54	1.0	1904.0
161.606	1.0	1905.0
161.703	1.0	1906.0
161.797	1.0	1907.0
161.858	1.0	1908.0
161.915	1.0	1909.0
161.963	1.0	1910.0
162.07	1.0	1911.0
162.12	1.0	1912.0
162.159	1.0	1913.0
162.231	1.0	1914.0
162.279	1.0	1915.0
162.353	1.0	1916.0
162.405	1.0	1917.0
162.444	1.0	1918.0
162.557	1.0	1919.0
162.622	1.0	1920.0
162.679	1.0	1921.0
162.741	1.0	1922.0
162.796	1.0	1923.0
162.872	1.0	1924.0
162.94	1.0	1925.0
163.008	1.0	1926.0
163.04	1.0	1927.0
163.082	1.0	1928.0
163.141	1.0	1929.0
163.203	1.0	1930.0
163.242	1.0	1931.0
163.295	1.0	1932.0
163.359	1.0	1933.0
163.417	1.0	1934.0
163.536	1.0	1935.0
163.588	1.0	1936.0
163.629	1.0	1937.0
163.681	1.0	1938.0
163.736	1.0	1939.0
163.822	1.0	1940.0
163.916	1.0	1941.0
163.983	1.0	1942.0
164.028	1.0	1943.0
164.155	1.0	1944.0
164.228	1.0	1945.0
164.296	1.0	1946.0
164.348	1.0	1947.0
164.411	1.0	1948.0
164.443	1.0	1949.0
164.525	1.0	1950.0
164.569	1.0	1951.0
164.645	1.0	1952.0
164.688	1.0	1953.0
164.771	1.0	1954.0
164.838	1.0	1955.0
164.902	1.0	1956.0
164.947	1.0	1957.0
164.993	1.0	1958.0
165.018	1.0	1959.0
165.123	1.0	1960.0
165.213	1.0	1961.0
165.257	1.0	1962.0
165.341	1.0	1963.0
165.369	1.0	1964.0
165.42	1.0	1965.0
165.527	1.0	1966.0
165.62	1.0	1967.0
165.675	1.0	1968.0
165.73	1.0	1969.0
165.818	1.0	1970.0
165.96	1.0	1971.0
166.012	1.0	1972.0
166.138	1.0	1973.0
166.202	1.0	1974.0
166.283	1.0	1975.0
166.389	1.0	1976.0
166.522	1.0	1977.0
166.587	1.0	1978.0
166.659	1.0	1979.0
166.713	1.0	1980.0
166.772	1.0	1981.0
166.849	1.0	1982.0
166.927	1.0	1983.0
166.973	1.0	1984.0
167.044	1.0	1985.0
167.121	1.0	1986.0
167.188	1.0	1987.0
167.266	1.0	1988.0
167.32	1.0	1989.0
167.36	1.0	1990.0
167.439	1.0	1991.0
167.479	1.0	1992.0
167.559	1.0	1993.0
167.606	1.0	1994.0
167.665	1.0	1995.0
167.741	1.0	1996.0
167.778	1.0	1997.0
167.847	1.0	1998.0
167.879	1.0	1999.0
167.923	1.0	2000.0
167.997	1.0	2001.0
168.05	1.0	2002.0
168.131	1.0	2003.0
168.213	1.0	2004.0
168.276	1.0	2005.0
168.326	1.0	2006.0
168.388	1.0	2007.0
168.45	1.0	2008.0
168.497	1.0	2009.0
168.627	1.0	2010.0
168.701	1.0	2011.0
168.79	1.0	2012.0
168.861	1.0	2013.0
168.934	1.0	2014.0
168.967	1.0	2015.0
169.003	1.0	2016.0
169.06	1.0	2017.0
169.167	1.0	2018.0
169.226	1.0	2019.0
169.317	1.0	2020.0
169.409	1.0	2021.0
169.467	1.0	2022.0
169.54	1.0	2023.0
169.598	1.0	2024.0
169.655	1.0	2025.0
169.761	1.0	2026.0
169.79	1.0	2027.0
169.861	1.0	2028.0
169.917	1.0	2029.0
169.941	1.0	2030.0
169.995	1.0	2031.0
170.071	1.0	2032.0
170.105	1.0	2033.0
170.222	1.0	2034.0
170.314	1.0	2035.0
170.368	1.0	2036.0
170.436	1.0	2037.0
170.488	1.0	2038.0
170.57	1.0	2039.0
170.672	1.0	2040.0
170.761	1.0	2041.0
170.845	1.0	2042.0
170.881	1.0	2043.0
170.934	1.0	2044.0
170.991	1.0	2045.0
171.058	1.0	2046.0
171.15	1.0	2047.0
171.186	1.0	2048.0
171.239	1.0	2049.0
171.306	1.0	2050.0
171.379	1.0	2051.0
171.429	1.0	2052.0
171.515	1.0	2053.0
171.55	1.0	2054.0
171.606	1.0	2055.0
171.649	1.0	2056.0
171.686	1.0	2057.0
171.784	1.0	2058.0
171.83	1.0	2059.0
171.895	1.0	2060.0
171.933	1.0	2061.0
172.024	1.0	2062.0
172.08	1.0	2063.0
172.123	1.0	2064.0
172.233	1.0	2065.0
172.3	1.0	2066.0
172.387	1.0	2067.0
172.468	1.0	2068.0
172.544	1.0	2069.0
172.617	1.0	2070.0
172.691	1.0	2071.0
172.769	1.0	2072.0
172.874	1.0	2073.0
172.929	1.0	2074.0
173.009	1.0	2075.0
173.086	1.0	2076.0
173.143	1.0	2077.0
173.193	1.0	2078.0
173.25	1.0	2079.0
173.304	1.0	2080.0
173.375	1.0	2081.0
173.415	1.0	2082.0
173.469	1.0	2083.0
173.516	1.0	2084.0
173.587	1.0	2085.0
173.637	1.0	2086.0
173.734	1.0	2087.0
173.822	1.0	2088.0
173.887	1.0	2089.0
173.939	1.0	2090.0
173.999	1.0	2091.0
174.072	1.0	2092.0
174.139	1.0	2093.0
174.223	1.0	2094.0
174.29	1.0	2095.0
174.37	1.0	2096.0
174.436	1.0	2097.0
174.522	1.0	2098.0
174.585	1.0	2099.0
174.651	1.0	2100.0
174.693	1.0	2101.0
174.723	1.0	2102.0
174.777	1.0	2103.0
174.86	1.0	2104.0
174.934	1.0	2105.0
174.978	1.0	2106.0
175.019	1.0	2107.0
175.059	1.0	2108.0
175.101	1.0	2109.0
175.161	1.0	2110.0
175.221	1.0	2111.0
175.275	1.0	2112.0
175.313	1.0	2113.0
175.393	1.0	2114.0
175.455	1.0	2115.0
175.52	1.0	2116.0
175.582	1.0	2117.0
175.637	1.0	2118.0
175.736	1.0	2119.0
175.773	1.0	2120.0
175.819	1.0	2121.0
175.906	1.0	2122.0
175.969	1.0	2123.0
176.022	1.0	2124.0
176.083	1.0	2125.0
176.146	1.0	2126.0
176.222	1.0	2127.0
176.327	1.0	2128.0
176.367	1.0	2129.0
176.42	1.0	2130.0
176.528	1.0	2131.0
176.586	1.0	2132.0
176.67	1.0	2133.0
176.77	1.0	2134.0
176.818	1.0	2135.0
176.875	1.0	2136.0
176.946	1.0	2137.0
177.021	1.0	2138.0
177.107	1.0	2139.0
177.155	1.0	2140.0
177.223	1.0	2141.0
177.304	1.0	2142.0
177.393	1.0	2143.0
177.432	1.0	2144.0
177.478	1.0	2145.0
177.569	1.0	2146.0
177.643	1.0	2147.0
177.688	1.0	2148.0
177.724	1.0	2149.0
177.761	1.0	2150.0
177.816	1.0	2151.0
177.868	1.0	2152.0
177.926	1.0	2153.0
177.972	1.0	2154.0
178.013	1.0	2155.0
178.08	1.0	2156.0
178.154	1.0	2157.0
178.203	1.0	2158.0
178.232	1.0	2159.0
178.28	1.0	2160.0
178.328	1.0	2161.0
178.39	1.0	2162.0
178.468	1.0	2163.0
178.523	1.0	2164.0
178.583	1.0	2165.0
178.625	1.0	2166.0
178.657	1.0	2167.0
178.703	1.0	2168.0
178.767	1.0	2169.0
178.825	1.0	2170.0
178.906	1.0	2171.0
178.933	1.0	2172.0
178.986	1.0	2173.0
179.059	1.0	2174.0
179.104	1.0	2175.0
179.156	1.0	2176.0
179.22	1.0	2177.0
179.333	1.0	2178.0
179.376	1.0	2179.0
179.474	1.0	2180.0
179.521	1.0	2181.0
179.576	1.0	2182.0
179.647	1.0	2183.0
179.719	1.0	2184.0
179.786	1.0	2185.0
179.868	1.0	2186.0
179.935	1.0	2187.0
180.02	1.0	2188.0
180.082	1.0	2189.0
180.19	1.0	2190.0
180.231	1.0	2191.0
180.283	1.0	2192.0
180.34	1.0	2193.0
180.437	1.0	2194.0
180.499	1.0	2195.0
180.549	1.0	2196.0
180.619	1.0	2197.0
180.702	1.0	2198.0
180.75	1.0	2199.0
180.798	1.0	2200.0
180.878	1.0	2201.0
180.948	1.0	2202.0
181.013	1.0	2203.0
181.075	1.0	2204.0
181.132	1.0	2205.0
181.219	1.0	2206.0
181.269	1.0	2207.0
181.355	1.0	2208.0
181.457	1.0	2209.0
181.525	1.0	2210.0
181.567	1.0	2211.0
181.597	1.0	2212.0
181.631	1.0	2213.0
181.748	1.0	2214.0
181.843	1.0	2215.0
181.911	1.0	2216.0
181.964	1.0	2217.0
182.013	1.0	2218.0
182.103	1.0	2219.0
182.16	1.0	2220.0
182.248	1.0	2221.0
182.327	1.0	2222.0
182.391	1.0	2223.0
182.462	1.0	2224.0
182.51	1.0	2225.0
182.587	1.0	2226.0
182.631	1.0	2227.0
182.662	1.0	2228.0
182.752	1.0	2229.0
182.813	1.0	2230.0
182.866	1.0	2231.0
182.908	1.0	2232.0
182.977	1.0	2233.0
183.057	1.0	2234.0
183.112	1.0	2235.0
183.182	1.0	2236.0
183.237	1.0	2237.0
183.301	1.0	2238.0
183.359	1.0	2239.0
183.436	1.0	2240.0
183.506	1.0	2241.0
183.556	1.0	2242.0
183.619	1.0	2243.0
183.698	1.0	2244.0
183.739	1.0	2245.0
183.807	1.0	2246.0
183.848	1.0	2247.0
183.883	1.0	2248.0
183.944	1.0	2249.0
184.018	1.0	2250.0
184.124	1.0	2251.0
184.2	1.0	2252.0
184.271	1.0	2253.0
184.332	1.0	2254.0
184.398	1.0	2255.0
184.467	1.0	2256.0
184.523	1.0	2257.0
184.597	1.0	2258.0
184.644	1.0	2259.0
184.724	1.0	2260.0
184.818	1.0	2261.0
184.906	1.0	2262.0
184.95	1.0	2263.0
185.009	1.0	2264.0
185.105	1.0	2265.0
185.164	1.0	2266.0
185.201	1.0	2267.0
185.307	1.0	2268.0
185.382	1.0	2269.0
185.48	1.0	2270.0
185.525	1.0	2271.0
185.604	1.0	2272.0
185.641	1.0	2273.0
185.698	1.0	2274.0
185.747	1.0	2275.0
185.779	1.0	2276.0
185.839	1.0	2277.0
185.902	1.0	2278.0
185.931	1.0	2279.0
186.01	1.0	2280.0
