Depth	Age
107.253	336.0
107.458	337.0
107.722	338.0
107.938	339.0
108.177	340.0
108.485	341.0
108.683	342.0
108.865	343.0
109.041	344.0
109.331	345.0
109.599	346.0
109.827	347.0
110.031	348.0
110.235	349.0
110.438	350.0
110.679	351.0
110.893	352.0
111.096	353.0
111.387	354.0
111.665	355.0
111.961	356.0
112.14	357.0
112.418	358.0
112.742	359.0
112.991	360.0
113.224	361.0
113.44	362.0
113.709	363.0
113.935	364.0
114.235	365.0
114.528	366.0
114.769	367.0
114.921	368.0
115.119	369.0
115.33	370.0
115.537	371.0
115.785	372.0
116.011	373.0
116.181	374.0
116.372	375.0
116.601	376.0
116.904	377.0
117.187	378.0
117.361	379.0
117.579	380.0
117.815	381.0
118.11	382.0
118.284	383.0
118.508	384.0
118.848	385.0
119.033	386.0
119.168	387.0
119.409	388.0
119.693	389.0
119.913	390.0
120.155	391.0
120.381	392.0
120.672	393.0
120.899	394.0
121.083	395.0
121.338	396.0
121.587	397.0
121.849	398.0
122.068	399.0
122.359	400.0
122.586	401.0
122.848	402.0
123.095	403.0
123.28	404.0
123.5	405.0
123.725	406.0
123.987	407.0
124.219	408.0
124.427	409.0
124.632	410.0
124.875	411.0
125.106	412.0
125.353	413.0
125.646	414.0
125.947	415.0
126.14	416.0
126.368	417.0
126.584	418.0
126.815	419.0
127.018	420.0
127.276	421.0
127.469	422.0
127.692	423.0
127.962	424.0
128.159	425.0
128.348	426.0
128.618	427.0
128.83	428.0
129.05	429.0
129.295	430.0
129.507	431.0
129.812	432.0
130.013	433.0
130.201	434.0
130.44	435.0
130.695	436.0
130.897	437.0
131.09	438.0
131.325	439.0
131.563	440.0
131.787	441.0
132.003	442.0
132.243	443.0
132.417	444.0
132.571	445.0
132.729	446.0
133.014	447.0
133.258	448.0
133.432	449.0
133.64	450.0
133.898	451.0
134.087	452.0
134.341	453.0
134.588	454.0
134.78	455.0
135.027	456.0
135.269	457.0
135.489	458.0
135.763	459.0
135.975	460.0
136.252	461.0
136.557	462.0
136.793	463.0
137.144	464.0
137.398	465.0
137.606	466.0
137.803	467.0
138.119	468.0
138.383	469.0
