Depth	Count	Age
377.315	1.0	5427.0
377.383	1.0	5428.0
377.453	1.0	5429.0
377.505	1.0	5430.0
377.581	1.0	5431.0
377.626	1.0	5432.0
377.705	1.0	5433.0
377.742	0.5	5433.5
377.78	1.0	5434.5
377.828	1.0	5435.5
377.888	1.0	5436.5
377.951	1.0	5437.5
377.979	1.0	5438.5
378.044	1.0	5439.5
378.097	1.0	5440.5
378.165	1.0	5441.5
378.211	1.0	5442.5
378.258	0.5	5443.0
378.308	1.0	5444.0
378.365	1.0	5445.0
378.401	1.0	5446.0
378.45	1.0	5447.0
378.489	0.5	5447.5
378.531	1.0	5448.5
378.573	1.0	5449.5
378.634	1.0	5450.5
378.68	0.5	5451.0
378.707	1.0	5452.0
378.758	1.0	5453.0
378.826	1.0	5454.0
378.881	1.0	5455.0
378.939	1.0	5456.0
378.977	1.0	5457.0
379.052	1.0	5458.0
379.104	1.0	5459.0
379.158	1.0	5460.0
379.199	1.0	5461.0
379.249	1.0	5462.0
379.288	0.5	5462.5
379.351	1.0	5463.5
379.411	1.0	5464.5
379.439	1.0	5465.5
379.495	1.0	5466.5
379.518	1.0	5467.5
379.557	1.0	5468.5
379.601	1.0	5469.5
379.644	1.0	5470.5
379.699	0.5	5471.0
379.739	1.0	5472.0
379.792	1.0	5473.0
379.855	1.0	5474.0
379.932	1.0	5475.0
380.004	1.0	5476.0
380.055	1.0	5477.0
380.135	1.0	5478.0
380.213	1.0	5479.0
380.284	1.0	5480.0
380.326	1.0	5481.0
380.381	1.0	5482.0
380.448	1.0	5483.0
380.487	1.0	5484.0
380.556	1.0	5485.0
380.6	1.0	5486.0
380.651	1.0	5487.0
380.713	0.5	5487.5
380.752	1.0	5488.5
380.805	1.0	5489.5
380.843	0.5	5490.0
380.877	1.0	5491.0
380.915	1.0	5492.0
380.985	1.0	5493.0
381.03	1.0	5494.0
381.083	0.5	5494.5
381.111	1.0	5495.5
381.165	1.0	5496.5
381.252	1.0	5497.5
381.286	1.0	5498.5
381.333	1.0	5499.5
381.416	1.0	5500.5
381.481	1.0	5501.5
381.561	1.0	5502.5
381.648	1.0	5503.5
381.686	0.5	5504.0
381.724	1.0	5505.0
381.766	1.0	5506.0
381.817	1.0	5507.0
381.881	1.0	5508.0
381.933	1.0	5509.0
382.021	1.0	5510.0
382.095	1.0	5511.0
382.145	1.0	5512.0
382.181	1.0	5513.0
382.254	1.0	5514.0
382.322	1.0	5515.0
382.37	1.0	5516.0
382.439	1.0	5517.0
382.551	1.0	5518.0
382.6	1.0	5519.0
382.669	1.0	5520.0
382.711	1.0	5521.0
382.747	1.0	5522.0
382.813	1.0	5523.0
382.863	1.0	5524.0
382.954	1.0	5525.0
382.99	1.0	5526.0
383.031	1.0	5527.0
383.061	1.0	5528.0
383.097	1.0	5529.0
383.156	1.0	5530.0
383.197	1.0	5531.0
383.245	1.0	5532.0
383.312	1.0	5533.0
383.385	1.0	5534.0
383.455	1.0	5535.0
383.495	1.0	5536.0
383.547	1.0	5537.0
383.592	1.0	5538.0
383.626	1.0	5539.0
383.691	1.0	5540.0
383.738	1.0	5541.0
383.788	0.5	5541.5
383.838	1.0	5542.5
383.898	0.5	5543.0
383.957	1.0	5544.0
384.015	1.0	5545.0
384.073	1.0	5546.0
384.123	0.5	5546.5
384.169	1.0	5547.5
384.229	1.0	5548.5
384.277	1.0	5549.5
384.324	1.0	5550.5
384.363	1.0	5551.5
384.431	0.5	5552.0
384.473	1.0	5553.0
384.505	1.0	5554.0
384.58	1.0	5555.0
384.617	1.0	5556.0
384.658	1.0	5557.0
384.738	1.0	5558.0
384.762	1.0	5559.0
384.827	1.0	5560.0
384.868	1.0	5561.0
384.92	0.5	5561.5
384.972	1.0	5562.5
385.027	1.0	5563.5
385.072	0.5	5564.0
385.116	1.0	5565.0
385.153	0.5	5565.5
385.195	1.0	5566.5
385.24	1.0	5567.5
385.284	0.5	5568.0
385.333	1.0	5569.0
385.39	1.0	5570.0
385.451	1.0	5571.0
385.499	1.0	5572.0
385.55	1.0	5573.0
385.601	1.0	5574.0
385.659	1.0	5575.0
385.698	0.5	5575.5
385.775	1.0	5576.5
385.846	1.0	5577.5
385.884	1.0	5578.5
385.924	1.0	5579.5
385.963	1.0	5580.5
386.055	1.0	5581.5
386.109	1.0	5582.5
386.181	1.0	5583.5
386.267	1.0	5584.5
386.328	0.5	5585.0
386.369	1.0	5586.0
386.422	0.5	5586.5
386.467	1.0	5587.5
386.509	1.0	5588.5
386.561	1.0	5589.5
386.625	1.0	5590.5
386.671	1.0	5591.5
386.726	1.0	5592.5
386.768	1.0	5593.5
386.822	1.0	5594.5
386.886	0.5	5595.0
386.926	1.0	5596.0
386.992	1.0	5597.0
387.039	0.5	5597.5
387.062	1.0	5598.5
387.097	1.0	5599.5
387.15	1.0	5600.5
387.2	1.0	5601.5
387.225	1.0	5602.5
387.26	1.0	5603.5
387.298	0.5	5604.0
387.365	1.0	5605.0
387.452	1.0	5606.0
387.518	1.0	5607.0
387.565	1.0	5608.0
387.613	1.0	5609.0
387.698	1.0	5610.0
387.761	1.0	5611.0
387.826	1.0	5612.0
387.893	1.0	5613.0
387.929	1.0	5614.0
387.977	1.0	5615.0
388.019	1.0	5616.0
388.056	1.0	5617.0
388.09	1.0	5618.0
388.122	1.0	5619.0
388.181	1.0	5620.0
388.236	1.0	5621.0
388.291	1.0	5622.0
388.35	1.0	5623.0
388.405	1.0	5624.0
388.438	1.0	5625.0
388.496	1.0	5626.0
388.552	0.5	5626.5
388.6	1.0	5627.5
388.628	1.0	5628.5
388.697	1.0	5629.5
388.738	1.0	5630.5
388.783	1.0	5631.5
388.832	1.0	5632.5
388.887	1.0	5633.5
388.942	1.0	5634.5
389.004	0.5	5635.0
389.028	1.0	5636.0
389.121	1.0	5637.0
389.176	1.0	5638.0
389.213	1.0	5639.0
389.286	1.0	5640.0
389.347	1.0	5641.0
389.433	1.0	5642.0
389.476	1.0	5643.0
389.546	1.0	5644.0
389.638	1.0	5645.0
389.709	1.0	5646.0
389.776	1.0	5647.0
389.854	1.0	5648.0
389.922	0.5	5648.5
389.948	1.0	5649.5
389.99	1.0	5650.5
390.042	1.0	5651.5
390.086	0.5	5652.0
390.112	1.0	5653.0
390.15	1.0	5654.0
390.203	1.0	5655.0
390.252	1.0	5656.0
390.306	1.0	5657.0
390.373	1.0	5658.0
390.4	1.0	5659.0
390.447	1.0	5660.0
390.522	1.0	5661.0
390.568	1.0	5662.0
390.622	0.5	5662.5
390.659	1.0	5663.5
390.7	1.0	5664.5
390.767	1.0	5665.5
390.803	1.0	5666.5
390.857	1.0	5667.5
390.883	1.0	5668.5
390.952	1.0	5669.5
390.995	1.0	5670.5
391.053	1.0	5671.5
391.103	1.0	5672.5
391.16	1.0	5673.5
391.211	1.0	5674.5
391.26	1.0	5675.5
391.328	1.0	5676.5
391.356	0.5	5677.0
391.382	1.0	5678.0
391.425	1.0	5679.0
391.51	1.0	5680.0
391.557	1.0	5681.0
391.599	1.0	5682.0
391.666	1.0	5683.0
391.694	1.0	5684.0
391.73	1.0	5685.0
391.804	1.0	5686.0
391.832	1.0	5687.0
391.905	1.0	5688.0
391.973	1.0	5689.0
392.012	1.0	5690.0
392.083	1.0	5691.0
392.113	1.0	5692.0
392.159	1.0	5693.0
392.233	1.0	5694.0
392.272	1.0	5695.0
392.334	1.0	5696.0
392.38	0.5	5696.5
392.408	1.0	5697.5
392.483	1.0	5698.5
392.517	1.0	5699.5
392.557	1.0	5700.5
392.623	1.0	5701.5
392.672	1.0	5702.5
392.739	1.0	5703.5
392.797	0.5	5704.0
392.82	1.0	5705.0
392.842	1.0	5706.0
392.871	0.5	5706.5
392.933	1.0	5707.5
392.972	1.0	5708.5
393.035	1.0	5709.5
393.087	1.0	5710.5
393.139	0.5	5711.0
393.171	1.0	5712.0
393.213	1.0	5713.0
393.253	1.0	5714.0
393.304	1.0	5715.0
393.348	1.0	5716.0
393.389	1.0	5717.0
393.488	1.0	5718.0
393.546	1.0	5719.0
393.586	1.0	5720.0
393.614	1.0	5721.0
393.723	1.0	5722.0
393.78	1.0	5723.0
393.834	1.0	5724.0
393.86	0.5	5724.5
393.906	1.0	5725.5
393.945	1.0	5726.5
394.003	1.0	5727.5
394.087	1.0	5728.5
394.152	1.0	5729.5
394.191	1.0	5730.5
394.222	1.0	5731.5
394.277	1.0	5732.5
394.317	1.0	5733.5
394.379	1.0	5734.5
394.45	1.0	5735.5
394.48	1.0	5736.5
394.542	1.0	5737.5
394.596	1.0	5738.5
394.642	1.0	5739.5
394.723	1.0	5740.5
394.797	1.0	5741.5
394.846	1.0	5742.5
394.925	1.0	5743.5
394.985	1.0	5744.5
395.022	1.0	5745.5
395.072	1.0	5746.5
395.133	0.5	5747.0
395.156	1.0	5748.0
395.196	1.0	5749.0
395.231	1.0	5750.0
395.284	1.0	5751.0
395.344	1.0	5752.0
395.411	1.0	5753.0
395.44	1.0	5754.0
395.48	1.0	5755.0
395.547	1.0	5756.0
395.592	1.0	5757.0
395.652	1.0	5758.0
395.72	1.0	5759.0
395.759	1.0	5760.0
395.83	1.0	5761.0
395.91	1.0	5762.0
395.971	1.0	5763.0
396.008	1.0	5764.0
396.06	1.0	5765.0
396.105	1.0	5766.0
396.144	1.0	5767.0
396.178	0.5	5767.5
396.212	1.0	5768.5
396.344	1.0	5769.5
396.391	0.5	5770.0
396.419	1.0	5771.0
396.471	1.0	5772.0
396.509	0.5	5772.5
396.581	1.0	5773.5
396.659	1.0	5774.5
396.763	1.0	5775.5
396.804	1.0	5776.5
396.869	1.0	5777.5
396.912	1.0	5778.5
396.989	1.0	5779.5
397.035	1.0	5780.5
397.091	1.0	5781.5
397.131	0.5	5782.0
397.184	1.0	5783.0
397.225	1.0	5784.0
397.27	1.0	5785.0
397.316	1.0	5786.0
397.355	1.0	5787.0
397.389	1.0	5788.0
397.476	1.0	5789.0
397.525	1.0	5790.0
397.566	1.0	5791.0
397.643	1.0	5792.0
397.709	1.0	5793.0
397.751	1.0	5794.0
397.796	1.0	5795.0
397.871	1.0	5796.0
397.915	1.0	5797.0
397.965	1.0	5798.0
398.022	1.0	5799.0
398.073	1.0	5800.0
398.146	1.0	5801.0
398.184	0.5	5801.5
398.206	1.0	5802.5
398.256	1.0	5803.5
398.312	1.0	5804.5
398.379	1.0	5805.5
398.415	1.0	5806.5
398.466	0.5	5807.0
398.499	1.0	5808.0
398.533	0.5	5808.5
398.555	1.0	5809.5
398.602	1.0	5810.5
398.677	1.0	5811.5
398.772	1.0	5812.5
398.846	1.0	5813.5
398.901	1.0	5814.5
398.926	1.0	5815.5
398.993	0.5	5816.0
399.028	1.0	5817.0
399.105	1.0	5818.0
399.17	1.0	5819.0
399.214	1.0	5820.0
399.243	1.0	5821.0
399.3	1.0	5822.0
399.344	1.0	5823.0
399.375	1.0	5824.0
399.461	1.0	5825.0
399.505	1.0	5826.0
399.543	0.5	5826.5
399.588	1.0	5827.5
399.649	1.0	5828.5
399.695	1.0	5829.5
399.726	1.0	5830.5
399.778	1.0	5831.5
399.817	1.0	5832.5
399.881	1.0	5833.5
399.943	1.0	5834.5
399.997	1.0	5835.5
400.06	1.0	5836.5
400.105	1.0	5837.5
400.16	1.0	5838.5
400.188	1.0	5839.5
400.233	1.0	5840.5
400.317	1.0	5841.5
400.375	1.0	5842.5
400.451	1.0	5843.5
400.498	1.0	5844.5
400.567	1.0	5845.5
400.64	1.0	5846.5
400.691	1.0	5847.5
400.754	1.0	5848.5
400.815	1.0	5849.5
400.867	1.0	5850.5
400.918	1.0	5851.5
400.96	1.0	5852.5
401.001	1.0	5853.5
401.036	1.0	5854.5
401.071	0.5	5855.0
401.104	1.0	5856.0
401.171	1.0	5857.0
401.227	1.0	5858.0
401.293	1.0	5859.0
401.36	1.0	5860.0
401.4	1.0	5861.0
401.437	1.0	5862.0
401.496	1.0	5863.0
401.551	1.0	5864.0
401.627	1.0	5865.0
401.673	1.0	5866.0
401.762	1.0	5867.0
401.851	1.0	5868.0
401.893	0.5	5868.5
401.922	1.0	5869.5
401.976	1.0	5870.5
402.075	1.0	5871.5
402.158	1.0	5872.5
402.234	1.0	5873.5
402.282	1.0	5874.5
402.329	1.0	5875.5
402.4	1.0	5876.5
402.456	1.0	5877.5
402.529	1.0	5878.5
402.606	1.0	5879.5
402.637	1.0	5880.5
402.707	1.0	5881.5
402.751	1.0	5882.5
402.787	1.0	5883.5
402.83	1.0	5884.5
402.88	1.0	5885.5
402.919	1.0	5886.5
402.948	1.0	5887.5
402.99	0.5	5888.0
403.034	1.0	5889.0
403.096	1.0	5890.0
403.135	1.0	5891.0
403.184	1.0	5892.0
403.242	1.0	5893.0
403.28	1.0	5894.0
403.327	1.0	5895.0
403.404	1.0	5896.0
403.495	1.0	5897.0
403.559	1.0	5898.0
403.599	1.0	5899.0
403.643	1.0	5900.0
403.716	1.0	5901.0
403.757	0.5	5901.5
403.792	1.0	5902.5
403.855	1.0	5903.5
403.932	1.0	5904.5
403.988	1.0	5905.5
404.019	1.0	5906.5
404.086	1.0	5907.5
404.133	1.0	5908.5
404.198	0.5	5909.0
404.226	1.0	5910.0
404.309	1.0	5911.0
404.369	1.0	5912.0
404.454	1.0	5913.0
404.518	1.0	5914.0
404.556	1.0	5915.0
404.621	1.0	5916.0
404.665	1.0	5917.0
404.694	0.5	5917.5
404.725	1.0	5918.5
404.769	1.0	5919.5
404.824	1.0	5920.5
404.861	1.0	5921.5
404.903	1.0	5922.5
404.962	1.0	5923.5
405.007	1.0	5924.5
405.057	1.0	5925.5
405.145	1.0	5926.5
405.194	1.0	5927.5
405.262	1.0	5928.5
405.308	1.0	5929.5
405.415	1.0	5930.5
405.496	1.0	5931.5
405.531	1.0	5932.5
405.595	1.0	5933.5
405.645	1.0	5934.5
405.672	1.0	5935.5
405.721	1.0	5936.5
405.773	1.0	5937.5
405.811	1.0	5938.5
405.869	1.0	5939.5
405.899	1.0	5940.5
405.927	1.0	5941.5
405.972	1.0	5942.5
405.995	1.0	5943.5
406.058	1.0	5944.5
406.105	1.0	5945.5
406.165	1.0	5946.5
406.207	1.0	5947.5
406.258	1.0	5948.5
406.349	1.0	5949.5
406.387	1.0	5950.5
406.42	0.5	5951.0
406.442	1.0	5952.0
406.524	1.0	5953.0
406.572	1.0	5954.0
406.659	1.0	5955.0
406.712	1.0	5956.0
406.776	1.0	5957.0
406.825	1.0	5958.0
406.913	1.0	5959.0
406.942	1.0	5960.0
406.972	1.0	5961.0
407.021	1.0	5962.0
407.066	1.0	5963.0
407.099	1.0	5964.0
407.181	1.0	5965.0
407.252	1.0	5966.0
407.291	1.0	5967.0
407.353	1.0	5968.0
407.385	1.0	5969.0
407.459	1.0	5970.0
407.501	1.0	5971.0
407.542	1.0	5972.0
407.597	1.0	5973.0
407.651	1.0	5974.0
407.675	1.0	5975.0
407.739	1.0	5976.0
407.818	1.0	5977.0
407.858	1.0	5978.0
407.9	1.0	5979.0
407.954	1.0	5980.0
407.984	1.0	5981.0
408.03	1.0	5982.0
408.072	1.0	5983.0
408.102	1.0	5984.0
408.138	1.0	5985.0
408.188	1.0	5986.0
408.237	0.5	5986.5
408.272	1.0	5987.5
408.346	1.0	5988.5
408.398	1.0	5989.5
408.472	1.0	5990.5
408.527	1.0	5991.5
408.582	1.0	5992.5
408.631	1.0	5993.5
408.675	0.5	5994.0
408.696	1.0	5995.0
408.743	1.0	5996.0
408.786	1.0	5997.0
408.821	1.0	5998.0
408.88	1.0	5999.0
408.933	1.0	6000.0
409.006	1.0	6001.0
409.051	0.5	6001.5
409.08	1.0	6002.5
409.15	1.0	6003.5
409.199	1.0	6004.5
409.225	0.5	6005.0
409.251	1.0	6006.0
409.305	1.0	6007.0
409.348	1.0	6008.0
409.397	1.0	6009.0
409.432	1.0	6010.0
409.494	1.0	6011.0
409.543	1.0	6012.0
409.589	1.0	6013.0
409.625	1.0	6014.0
409.658	0.5	6014.5
409.715	1.0	6015.5
409.797	1.0	6016.5
409.841	1.0	6017.5
409.909	1.0	6018.5
409.978	1.0	6019.5
410.014	1.0	6020.5
410.06	1.0	6021.5
410.127	1.0	6022.5
410.157	1.0	6023.5
410.2	1.0	6024.5
410.258	1.0	6025.5
410.31	1.0	6026.5
410.379	1.0	6027.5
410.426	1.0	6028.5
410.481	0.5	6029.0
410.511	1.0	6030.0
410.541	1.0	6031.0
410.6	1.0	6032.0
410.637	1.0	6033.0
410.715	1.0	6034.0
410.746	1.0	6035.0
410.803	1.0	6036.0
410.84	1.0	6037.0
410.892	1.0	6038.0
410.951	0.5	6038.5
410.979	1.0	6039.5
411.011	1.0	6040.5
411.06	0.5	6041.0
411.09	1.0	6042.0
411.194	1.0	6043.0
411.24	1.0	6044.0
411.303	1.0	6045.0
411.394	1.0	6046.0
411.431	1.0	6047.0
411.496	1.0	6048.0
411.533	1.0	6049.0
411.623	1.0	6050.0
411.666	1.0	6051.0
411.727	1.0	6052.0
411.761	1.0	6053.0
411.813	1.0	6054.0
411.858	1.0	6055.0
411.912	1.0	6056.0
411.931	1.0	6057.0
411.99	1.0	6058.0
412.044	1.0	6059.0
412.118	1.0	6060.0
412.175	1.0	6061.0
412.207	1.0	6062.0
412.269	1.0	6063.0
412.315	1.0	6064.0
412.378	1.0	6065.0
412.402	1.0	6066.0
412.456	1.0	6067.0
412.504	1.0	6068.0
412.56	1.0	6069.0
412.63	1.0	6070.0
412.662	1.0	6071.0
412.708	1.0	6072.0
412.796	1.0	6073.0
412.834	1.0	6074.0
412.896	1.0	6075.0
412.993	1.0	6076.0
413.03	1.0	6077.0
413.119	1.0	6078.0
413.206	1.0	6079.0
413.241	1.0	6080.0
413.283	1.0	6081.0
413.342	1.0	6082.0
413.403	1.0	6083.0
413.436	1.0	6084.0
413.483	1.0	6085.0
413.526	1.0	6086.0
413.568	1.0	6087.0
413.632	1.0	6088.0
413.691	1.0	6089.0
413.767	1.0	6090.0
413.818	1.0	6091.0
413.856	1.0	6092.0
413.895	0.5	6092.5
413.94	1.0	6093.5
413.974	1.0	6094.5
414.012	1.0	6095.5
414.064	1.0	6096.5
414.09	1.0	6097.5
414.135	1.0	6098.5
414.183	1.0	6099.5
414.221	1.0	6100.5
414.271	1.0	6101.5
414.316	1.0	6102.5
414.343	0.5	6103.0
414.407	1.0	6104.0
414.493	1.0	6105.0
414.569	1.0	6106.0
414.613	1.0	6107.0
414.677	1.0	6108.0
414.707	1.0	6109.0
414.757	1.0	6110.0
414.843	1.0	6111.0
414.877	1.0	6112.0
414.911	1.0	6113.0
414.956	1.0	6114.0
415.013	1.0	6115.0
415.06	1.0	6116.0
415.128	1.0	6117.0
415.188	1.0	6118.0
415.219	1.0	6119.0
415.289	1.0	6120.0
415.331	1.0	6121.0
415.383	1.0	6122.0
415.414	1.0	6123.0
415.475	1.0	6124.0
415.497	0.5	6124.5
415.551	1.0	6125.5
415.61	1.0	6126.5
415.671	1.0	6127.5
415.757	1.0	6128.5
415.821	1.0	6129.5
415.865	1.0	6130.5
415.916	1.0	6131.5
415.96	0.5	6132.0
415.998	1.0	6133.0
416.036	1.0	6134.0
416.096	1.0	6135.0
416.14	1.0	6136.0
416.205	1.0	6137.0
416.249	1.0	6138.0
416.299	1.0	6139.0
416.355	1.0	6140.0
416.414	1.0	6141.0
416.469	1.0	6142.0
416.549	1.0	6143.0
416.601	1.0	6144.0
416.658	1.0	6145.0
416.706	0.5	6145.5
416.764	1.0	6146.5
416.796	1.0	6147.5
416.855	1.0	6148.5
416.942	1.0	6149.5
416.984	1.0	6150.5
417.018	1.0	6151.5
417.113	1.0	6152.5
417.167	1.0	6153.5
417.225	1.0	6154.5
417.299	1.0	6155.5
417.396	1.0	6156.5
417.483	1.0	6157.5
417.538	1.0	6158.5
417.596	1.0	6159.5
417.634	1.0	6160.5
417.686	1.0	6161.5
417.735	1.0	6162.5
417.777	1.0	6163.5
417.814	1.0	6164.5
417.849	0.5	6165.0
417.89	1.0	6166.0
417.924	1.0	6167.0
417.962	0.5	6167.5
417.991	1.0	6168.5
418.025	1.0	6169.5
418.071	1.0	6170.5
418.097	1.0	6171.5
418.161	1.0	6172.5
418.191	1.0	6173.5
418.235	1.0	6174.5
418.255	1.0	6175.5
418.28	1.0	6176.5
418.312	1.0	6177.5
418.361	0.5	6178.0
418.405	1.0	6179.0
418.447	1.0	6180.0
418.509	1.0	6181.0
418.56	1.0	6182.0
418.599	1.0	6183.0
418.637	1.0	6184.0
418.686	1.0	6185.0
418.766	1.0	6186.0
418.804	1.0	6187.0
418.862	1.0	6188.0
418.898	1.0	6189.0
418.982	1.0	6190.0
419.035	1.0	6191.0
419.058	1.0	6192.0
419.09	1.0	6193.0
419.161	1.0	6194.0
419.226	1.0	6195.0
419.286	1.0	6196.0
419.336	1.0	6197.0
419.388	1.0	6198.0
419.433	0.5	6198.5
419.471	1.0	6199.5
419.537	1.0	6200.5
419.591	1.0	6201.5
419.631	1.0	6202.5
419.673	1.0	6203.5
419.709	1.0	6204.5
419.758	1.0	6205.5
419.8	1.0	6206.5
419.83	1.0	6207.5
419.873	0.5	6208.0
419.9	1.0	6209.0
419.943	0.5	6209.5
419.967	1.0	6210.5
420.017	1.0	6211.5
420.06	1.0	6212.5
420.118	1.0	6213.5
420.199	1.0	6214.5
420.249	1.0	6215.5
420.302	1.0	6216.5
420.336	1.0	6217.5
420.383	1.0	6218.5
420.43	1.0	6219.5
420.468	1.0	6220.5
420.51	1.0	6221.5
420.554	0.5	6222.0
420.644	1.0	6223.0
420.675	1.0	6224.0
420.763	0.5	6224.5
420.795	1.0	6225.5
420.863	1.0	6226.5
420.902	1.0	6227.5
420.952	1.0	6228.5
421.0	1.0	6229.5
421.046	1.0	6230.5
421.117	1.0	6231.5
421.214	0.5	6232.0
421.245	1.0	6233.0
421.307	1.0	6234.0
421.363	1.0	6235.0
421.423	1.0	6236.0
421.47	1.0	6237.0
421.517	1.0	6238.0
421.576	1.0	6239.0
421.631	1.0	6240.0
421.673	1.0	6241.0
421.739	0.5	6241.5
421.778	1.0	6242.5
421.84	1.0	6243.5
421.897	1.0	6244.5
421.951	0.5	6245.0
421.986	1.0	6246.0
422.037	1.0	6247.0
422.113	1.0	6248.0
422.146	1.0	6249.0
422.243	1.0	6250.0
422.292	1.0	6251.0
422.341	0.5	6251.5
422.388	1.0	6252.5
422.427	0.5	6253.0
422.46	1.0	6254.0
422.484	0.5	6254.5
422.546	1.0	6255.5
422.584	1.0	6256.5
422.669	1.0	6257.5
422.703	0.5	6258.0
422.728	1.0	6259.0
422.769	0.5	6259.5
422.798	1.0	6260.5
422.846	1.0	6261.5
422.873	1.0	6262.5
422.933	1.0	6263.5
422.985	1.0	6264.5
423.011	0.5	6265.0
423.038	1.0	6266.0
423.112	1.0	6267.0
423.156	1.0	6268.0
423.265	1.0	6269.0
423.302	0.5	6269.5
423.337	1.0	6270.5
423.367	0.5	6271.0
423.406	1.0	6272.0
423.442	1.0	6273.0
423.516	1.0	6274.0
423.599	1.0	6275.0
423.646	1.0	6276.0
423.694	1.0	6277.0
423.757	1.0	6278.0
423.787	0.5	6278.5
423.811	1.0	6279.5
423.848	0.5	6280.0
423.895	1.0	6281.0
423.944	1.0	6282.0
423.977	1.0	6283.0
424.025	1.0	6284.0
424.063	0.5	6284.5
424.098	1.0	6285.5
424.137	1.0	6286.5
424.219	1.0	6287.5
424.254	1.0	6288.5
424.309	1.0	6289.5
424.377	1.0	6290.5
424.443	1.0	6291.5
424.491	1.0	6292.5
424.545	1.0	6293.5
424.577	1.0	6294.5
424.662	1.0	6295.5
424.69	1.0	6296.5
424.727	0.5	6297.0
424.774	1.0	6298.0
424.831	1.0	6299.0
424.882	1.0	6300.0
424.92	1.0	6301.0
424.97	1.0	6302.0
425.024	1.0	6303.0
425.083	1.0	6304.0
425.132	1.0	6305.0
425.182	1.0	6306.0
425.213	0.5	6306.5
425.248	1.0	6307.5
425.282	1.0	6308.5
425.34	1.0	6309.5
425.39	1.0	6310.5
425.468	1.0	6311.5
425.509	0.5	6312.0
425.564	1.0	6313.0
425.635	1.0	6314.0
425.684	1.0	6315.0
425.765	0.5	6315.5
425.794	1.0	6316.5
425.846	1.0	6317.5
425.895	1.0	6318.5
425.967	1.0	6319.5
425.999	0.5	6320.0
426.02	1.0	6321.0
426.067	1.0	6322.0
426.095	1.0	6323.0
426.132	1.0	6324.0
426.19	1.0	6325.0
426.229	0.5	6325.5
426.282	1.0	6326.5
426.325	0.5	6327.0
426.371	1.0	6328.0
426.403	1.0	6329.0
426.432	1.0	6330.0
426.537	1.0	6331.0
426.584	0.5	6331.5
426.625	1.0	6332.5
426.683	1.0	6333.5
426.719	0.5	6334.0
426.75	1.0	6335.0
426.793	1.0	6336.0
426.835	0.5	6336.5
426.857	1.0	6337.5
426.895	1.0	6338.5
426.993	1.0	6339.5
427.062	1.0	6340.5
427.107	1.0	6341.5
427.17	1.0	6342.5
427.229	1.0	6343.5
427.297	1.0	6344.5
427.331	1.0	6345.5
427.402	1.0	6346.5
427.449	1.0	6347.5
427.486	1.0	6348.5
427.524	0.5	6349.0
427.58	0.5	6349.5
427.618	1.0	6350.5
427.654	1.0	6351.5
427.701	1.0	6352.5
427.754	1.0	6353.5
427.827	1.0	6354.5
427.868	1.0	6355.5
427.913	1.0	6356.5
427.97	1.0	6357.5
428.038	1.0	6358.5
428.109	1.0	6359.5
428.153	1.0	6360.5
428.227	1.0	6361.5
428.276	1.0	6362.5
428.322	1.0	6363.5
428.391	1.0	6364.5
428.434	1.0	6365.5
428.501	1.0	6366.5
428.532	1.0	6367.5
428.573	0.5	6368.0
428.609	1.0	6369.0
428.65	0.5	6369.5
428.689	1.0	6370.5
428.737	0.5	6371.0
428.765	1.0	6372.0
428.804	1.0	6373.0
428.866	1.0	6374.0
428.886	0.5	6374.5
428.91	1.0	6375.5
428.963	1.0	6376.5
429.028	1.0	6377.5
429.079	1.0	6378.5
429.118	1.0	6379.5
429.178	1.0	6380.5
429.226	1.0	6381.5
429.357	1.0	6382.5
429.418	1.0	6383.5
429.504	1.0	6384.5
429.543	1.0	6385.5
429.598	0.5	6386.0
429.623	1.0	6387.0
429.702	1.0	6388.0
429.76	1.0	6389.0
429.81	1.0	6390.0
429.845	1.0	6391.0
429.915	1.0	6392.0
429.947	1.0	6393.0
429.995	1.0	6394.0
430.023	1.0	6395.0
430.045	0.5	6395.5
430.097	1.0	6396.5
430.144	1.0	6397.5
430.191	1.0	6398.5
430.229	1.0	6399.5
430.282	1.0	6400.5
430.331	1.0	6401.5
430.391	1.0	6402.5
430.42	1.0	6403.5
430.453	1.0	6404.5
430.483	0.5	6405.0
430.546	1.0	6406.0
430.598	1.0	6407.0
430.65	0.5	6407.5
430.689	1.0	6408.5
430.75	1.0	6409.5
430.805	1.0	6410.5
430.862	1.0	6411.5
430.893	1.0	6412.5
430.931	1.0	6413.5
430.968	0.5	6414.0
431.038	1.0	6415.0
431.093	1.0	6416.0
431.13	1.0	6417.0
431.17	1.0	6418.0
431.213	1.0	6419.0
431.251	1.0	6420.0
431.338	1.0	6421.0
431.423	1.0	6422.0
431.485	1.0	6423.0
431.572	1.0	6424.0
431.606	0.5	6424.5
431.649	1.0	6425.5
431.692	1.0	6426.5
431.751	1.0	6427.5
431.814	1.0	6428.5
431.864	1.0	6429.5
431.946	1.0	6430.5
431.991	1.0	6431.5
432.022	1.0	6432.5
432.097	1.0	6433.5
432.122	1.0	6434.5
432.178	1.0	6435.5
432.251	1.0	6436.5
432.308	1.0	6437.5
432.365	1.0	6438.5
432.403	1.0	6439.5
432.446	0.5	6440.0
432.478	1.0	6441.0
432.544	1.0	6442.0
432.577	1.0	6443.0
432.62	1.0	6444.0
432.67	1.0	6445.0
432.741	1.0	6446.0
432.799	1.0	6447.0
