Depth(m),Na(ng/g)
578.8558000000021,9.29201850370684
578.8802000000021,5.309355319288221
578.9046000000021,4.396766388103842
578.9290000000021,7.36772303977495
578.9534000000021,21.380468959580536
578.9778000000022,8.283274439683769
579.0040000000022,15.00602521468328
579.0302000000022,20.50879549136068
579.0545000000022,12.206714312703522
579.0788000000023,2.9696682354321466
579.1031000000023,1.9685568610631905
579.1274000000024,2.0867264122320224
579.1517000000024,2.289657689357294
579.1760000000024,5.965975349968275
579.2003000000025,5.155759401095261
579.2246000000025,35.339941125729105
579.2489000000025,16.776856184703846
579.2732000000026,2.2022418033727655
579.2975000000026,3.4974650889619348
579.3218000000027,5.236527282169543
579.3461000000027,5.4317077052993605
579.3704000000027,4.164733694809698
579.3947000000028,3.295064284959848
579.4190000000028,5.654367726491626
579.4433000000029,10.335814808221643
579.4676000000029,51.02818988533097
579.4919000000029,46.26432688830069
579.516200000003,31.22566966775234
579.540500000003,4.0048555123105976
579.5648000000031,7.255127063202441
579.5891000000031,39.33909076069736
579.6134000000031,16.478606328811534
579.6377000000032,3.1105625739768934
579.6620000000032,15.43723044075726
579.6863000000033,56.465623469691494
579.7106000000033,55.420897711816515
579.7349000000033,12.028946628537936
579.7592000000034,11.273346922940242
579.7835000000034,25.11298277732791
579.8078000000035,37.45328248877882
579.8321000000035,2.1037082289330415
579.8564000000035,28.301825301664053
579.8807000000036,24.380595127977802
579.9050000000036,19.177381386412787
579.9293000000036,14.471578740670914
579.9536000000037,9.693151285878532
579.9779000000037,20.427238131207254
580.0040000000038,52.09888525492446
580.0289000000038,26.950027198207742
580.0537000000038,6.011601515242115
580.0785000000038,5.124753150235088
580.1033000000039,25.190836696208553
580.1281000000039,25.129458014347364
580.1529000000039,57.865596652796505
580.1777000000039,38.74097017958821
580.202500000004,36.78471873317596
580.227300000004,64.21603459552522
580.252100000004,4.905237855434204
580.276900000004,9.16060677832651
580.3017000000041,3.7837509059617376
580.3265000000041,14.419760824366023
580.3513000000041,40.6302418725205
580.3761000000042,22.016638554332555
580.4009000000042,60.31757254508325
580.4257000000042,22.106911518304617
580.4505000000042,9.067137626934969
580.4753000000043,3.9802424168712416
580.5001000000043,3.596255957267531
580.5249000000043,10.285484487600145
580.5497000000043,27.72880600859756
580.5745000000044,13.644390709166968
580.5993000000044,15.280743095140238
580.6241000000044,7.647729408328651
580.6489000000045,4.954831513340553
580.6737000000045,12.23354628293064
580.6985000000045,13.843678586141445
580.7233000000045,14.207034641640679
580.7481000000046,7.271847210725153
580.7729000000046,39.489201022926224
580.7977000000046,50.94101586505792
580.8225000000047,29.78389697507335
580.8473000000047,19.974058266030017
580.8721000000047,12.584937123324062
580.8969000000047,11.603404380730444
580.9217000000048,9.905403790492974
580.9465000000048,7.542203494397476
580.9713000000048,6.504031212692479
580.9961000000048,6.1197246661912645
581.0210000000048,29.984226527103743
581.0460000000048,6.610409510419911
581.0705000000048,5.731275425125705
581.0950000000048,11.249554086495973
581.1195000000048,8.565080079754964
581.1440000000048,5.409959596755385
581.1685000000048,7.546361346447444
581.1930000000048,12.414803292778863
581.2175000000047,15.239921911143925
581.2420000000047,44.33446302962839
581.2665000000047,38.716925332146964
581.2910000000047,32.76881308627137
581.3155000000047,3.6039484756359097
581.3400000000047,2.660770594758319
581.3645000000047,2.8696185150926428
581.3890000000047,9.573812031076647
581.4135000000047,22.17558885235464
581.4380000000046,61.2552523226127
581.4625000000046,71.00503461497838
581.4870000000046,72.21907389731558
581.5115000000046,40.18219080199754
581.5360000000046,14.31187949477949
581.5605000000046,5.534715798705019
581.5850000000046,3.5341702759325266
581.6095000000046,10.77911832187306
581.6340000000046,35.46031558003184
581.6585000000046,12.010581333196773
581.6830000000045,21.854302665077867
581.7075000000045,15.637853756451825
581.7320000000045,13.021310819890855
581.7565000000045,19.442279563560014
581.7810000000045,21.09522903200734
581.8055000000045,7.497730176919754
581.8300000000045,2.4368906533525174
581.8545000000045,4.283223497857168
581.8790000000045,25.48864799739755
581.9035000000044,21.92170585572206
581.9280000000044,32.60258731530259
581.9525000000044,17.821232760524524
581.9770000000044,11.528987264222307
582.0020000000044,13.182577081009997
582.0265000000044,5.617969567631155
582.0507000000043,5.783725999161431
582.0749000000043,4.860204256654304
582.0991000000042,18.733540373594778
582.1233000000042,62.889859287205944
582.1475000000041,21.00847530862222
582.1717000000041,12.776938026087176
582.195900000004,66.36387482973227
582.220100000004,90.48207019231288
582.2443000000039,22.697895895812596
582.2685000000039,31.034175334677656
582.2927000000038,24.245826178411317
582.3169000000038,5.659911632603381
582.3411000000037,11.726284018858202
582.3653000000037,10.364261786846384
582.3895000000036,3.5320480176051987
582.4137000000036,7.191080396420529
582.4379000000035,29.760359688513205
582.4621000000035,25.49021918411845
582.4863000000034,47.28521225759008
582.5105000000034,28.544692529239715
582.5347000000033,19.36754449697059
582.5589000000033,12.953196609141
582.5831000000032,7.724092653409544
582.6073000000032,4.064412809673428
582.6315000000031,8.78813168734817
582.6557000000031,12.905632502044629
582.679900000003,28.835554726909663
582.704100000003,13.732342178102446
582.728300000003,11.833505634735964
582.7525000000029,10.639886027067503
582.7767000000028,6.87938623785564
582.8009000000028,3.750414107043518
582.8251000000027,16.52209085351607
582.8493000000027,27.35636050307971
582.8735000000027,26.62945032843633
582.8977000000026,11.109262763352952
582.9219000000026,5.028573760470111
582.9461000000025,8.393755580242233
582.9703000000025,4.970800976061114
583.0190000000024,1.6355343639715054
583.0434000000024,6.407052783775631
583.0671000000024,14.206941569421302
583.0908000000023,22.304721256248694
583.1145000000023,24.085368717165743
583.1382000000023,7.460256913985036
583.1619000000022,6.065623779283522
583.1856000000022,8.307525054359804
583.2093000000021,13.665051304150923
583.2330000000021,62.96682260609836
583.2567000000021,31.098576633335092
583.280400000002,37.22341120991196
583.304100000002,27.491068044328856
583.327800000002,11.661119067813098
583.3515000000019,5.688703225744809
583.3752000000019,1.240775099772949
583.3989000000018,1.2219091378540696
583.4226000000018,10.43640636601759
583.4463000000018,9.539884135009563
583.4700000000017,10.685324637478514
583.4937000000017,23.937866341060744
583.5174000000017,50.05976573588095
583.5411000000016,29.884454879687983
583.5648000000016,10.898126130569734
583.5885000000015,12.322156560240952
583.6122000000015,9.761350579988072
583.6359000000015,7.702638762360176
583.6596000000014,4.346371610935979
583.6833000000014,4.629291347507434
583.7070000000014,11.187335787556748
583.7307000000013,10.30064883785368
583.7544000000013,21.457747581237115
583.7781000000012,21.872014376000934
583.8018000000012,34.869424766838
583.8255000000012,29.84651357488651
583.8492000000011,24.86759485166737
583.8729000000011,18.49392341834005
583.8966000000011,16.05129936040477
583.920300000001,12.285228328418272
583.944000000001,5.598538314800057
583.967700000001,9.955796362394917
583.992000000001,27.077129209995658
584.017500000001,28.201190276889825
584.042700000001,24.94239180769627
584.067900000001,27.274703936055197
584.0931000000011,10.185120692143212
584.1183000000011,7.884313915278174
584.1435000000012,12.82275346343824
584.1687000000012,13.594597656113107
584.1939000000012,34.1777792469993
584.2191000000013,26.183377526645113
584.2443000000013,10.15561504724104
584.2695000000014,10.760441609287765
584.2947000000014,9.24462916516678
584.3199000000014,3.753696680869731
584.3451000000015,3.8956912740807086
584.3703000000015,4.24700412235711
584.3955000000016,4.927394908000777
584.4207000000016,6.688747398285801
584.4459000000016,31.91982842187421
584.4711000000017,36.8804152571673
584.4963000000017,77.6377585269097
584.5215000000018,123.47152968955565
584.5467000000018,17.027323335948193
584.5719000000018,21.97589825729104
584.5971000000019,8.527855077940643
584.6223000000019,1.8034582253079303
584.647500000002,7.0622012237865786
584.672700000002,10.890023561037113
584.697900000002,36.79627355543978
584.7231000000021,32.57164086865648
584.7483000000021,31.562219072610695
584.7735000000022,27.510671351174754
584.7987000000022,35.25123261112286
584.8239000000023,28.704397217213
584.8491000000023,7.449080666895355
584.8743000000023,13.977021331195072
584.8995000000024,11.672829468148992
584.9250000000023,4.480951180203058
584.9514000000023,81.86192604535024
584.9761000000024,61.899465373248674
585.0008000000024,3.3159950284471242
585.0255000000025,2.729281451229984
585.0502000000025,6.397137226605209
585.0749000000026,18.073293762398325
585.0996000000026,25.802403340098937
585.1243000000027,17.41284335323036
585.1490000000027,32.998985138604276
585.1737000000028,35.19553150125194
585.2231000000029,7.934440748629024
585.2478000000029,5.913112715274865
585.272500000003,8.751170882548834
585.297200000003,25.4696932750145
585.3219000000031,15.470787210274276
585.3466000000031,16.701198733116964
585.3713000000032,13.269347380609114
585.3960000000033,8.079836259729555
585.4207000000033,12.91594311357261
585.4454000000034,13.784217577784933
585.4701000000034,35.09509393997761
585.4948000000035,14.667499159821654
585.5195000000035,12.654885519817583
585.5442000000036,13.907977665784223
585.5689000000036,17.37042716490842
585.5936000000037,6.217665942320077
585.6183000000037,11.848019784210187
585.6430000000038,12.432226171765494
585.6677000000038,5.435089555896486
585.6924000000039,7.479422034842027
585.7171000000039,12.377017399191967
585.741800000004,13.00285978589232
585.766500000004,46.26681586041983
585.7912000000041,17.349700159838132
585.8159000000041,3.4369023301466832
585.8406000000042,8.39649202690074
585.8653000000043,19.075266280475557
585.8900000000043,20.150710063211044
585.9147000000044,24.097791383537015
585.9410000000044,29.143522199823966
585.9653000000044,43.33677610970986
585.9887000000044,35.20537669830611
586.0121000000045,4.927343419583532
586.0355000000045,6.195827529378637
586.0589000000045,8.868920487723535
586.0823000000046,8.051864932832121
586.1057000000046,8.086891833455933
586.1291000000047,9.307386287232156
586.1525000000047,31.13527085973002
586.1759000000047,31.09968440865776
586.1993000000048,12.162040426152789
586.2227000000048,14.440996582088404
586.2461000000048,4.225014854520843
586.2695000000049,8.701575159578496
586.2929000000049,3.3762657708699475
586.316300000005,4.313455239066762
586.339700000005,15.126665667216527
586.363100000005,38.13488853910883
586.3865000000051,79.69585999243921
586.4099000000051,81.96706585321586
586.4333000000051,21.60300498631286
586.4567000000052,16.675895819823666
586.4801000000052,2.3427545788661415
586.5035000000053,3.664453880866884
586.5269000000053,6.044762273383931
586.5503000000053,18.63804286010418
586.5737000000054,13.44794684630066
586.5971000000054,14.349666094509363
586.6205000000054,11.547918531232797
586.6439000000055,49.90610911780789
586.6673000000055,78.56484774458599
586.6907000000056,68.24820779268744
586.7141000000056,13.61821972394927
586.7375000000056,13.35506234628752
586.7609000000057,22.22209257240714
586.7843000000057,20.82771756583419
586.8077000000058,9.237310164956847
586.8311000000058,2.8347970507143696
586.8545000000058,1.0519434402901455
586.8779000000059,1.0785457430088798
586.9013000000059,3.7727006415469635
586.9247000000059,7.930563534999677
586.949000000006,22.102955379620756
586.973800000006,23.357271881924053
586.998100000006,30.605863177878177
587.0224000000061,16.260757017652814
587.0467000000061,13.772291129450846
587.0710000000062,12.874869750012127
587.0953000000062,12.24200371780814
587.1196000000062,18.28189309386554
587.1439000000063,30.235136750175098
587.1682000000063,29.911371448484022
587.1925000000064,55.90837880363867
587.2168000000064,29.377924613396797
587.2411000000064,41.19200083933971
587.2654000000065,40.46945780914671
587.2897000000065,2.95346055138176
587.3140000000066,11.8188549175739
587.3383000000066,7.356326112750576
587.3626000000066,8.979679034738629
587.3869000000067,34.073605477344586
587.4112000000067,48.82768984118795
587.4355000000068,28.6757527234784
587.4598000000068,33.778771861013105
587.4841000000068,15.313788105917157
587.5084000000069,7.294977443617352
587.5327000000069,6.263523203619681
587.557000000007,5.946533504268712
587.581300000007,34.44223912125156
587.605600000007,38.19415451887171
587.6299000000071,15.344174277303088
587.6542000000071,19.0359480301326
587.6785000000071,7.327295076837914
587.7028000000072,4.596159813760813
587.7271000000072,6.422016806373681
587.7514000000073,6.111592438244979
587.7757000000073,5.25967751753175
587.8000000000073,4.539386328473938
587.8243000000074,26.05287543567694
587.8486000000074,25.164915093006663
587.8729000000075,12.639181462533855
587.8972000000075,11.554373559286265
587.9220000000075,12.898262394722838
587.9473000000075,14.22217637504519
587.9708000000076,8.912102588962142
587.9943000000076,13.377494796571602
588.0178000000076,22.69539790072118
588.0413000000076,21.67161490972939
588.0648000000076,8.546152578465477
588.0883000000076,5.406220518463776
588.1118000000076,23.621361274934088
588.1353000000076,20.79556086527723
588.1588000000077,8.3607379064805
588.1823000000077,8.824815164225614
588.2058000000077,7.491640965513599
588.2293000000077,7.146064853333494
588.2528000000077,11.47399662911247
588.2763000000077,16.485358464324303
588.2998000000077,12.385284222994208
588.3233000000077,15.051200676391408
588.3468000000078,5.442896489453748
588.3703000000078,13.213544048816335
588.3938000000078,15.526044400952424
588.4173000000078,16.273792063903688
588.4408000000078,28.25158477701629
588.4643000000078,5.281041907001985
588.4878000000078,4.545447803264624
588.5113000000079,4.136206777863809
588.5348000000079,25.096851719861363
588.5583000000079,12.314584374469046
588.5818000000079,7.889595579266528
588.6053000000079,8.854281547559635
588.6288000000079,55.18233398281328
588.6523000000079,30.995276584496047
588.6758000000079,10.271904339004644
588.699300000008,12.253567727935575
588.722800000008,3.1342398565671132
588.746300000008,4.343310096361221
588.769800000008,7.978434269504982
588.793300000008,7.604354690408409
588.816800000008,84.36806715329072
588.840300000008,39.856925278200464
588.863800000008,8.29724096733309
588.887300000008,9.293104527720294
588.9108000000081,26.375237089863052
588.9360000000081,27.012824299494813
588.959300000008,11.302844509251772
588.981500000008,13.190614891831705
589.003700000008,2.1076280937871323
589.025900000008,4.735185616755988
589.048100000008,4.492049659087459
589.070300000008,4.438397893140283
589.092500000008,29.299665607078744
589.114700000008,25.10911240748518
589.136900000008,14.992577163532111
589.159100000008,17.52071702255879
589.181300000008,7.28752850903061
589.203500000008,2.3662080892246555
589.225700000008,8.092389864597138
589.247900000008,6.3384631912550695
589.270100000008,17.512415768981125
589.292300000008,18.019904230053918
589.314500000008,4.383750311859995
589.336700000008,5.8738966573246225
589.358900000008,11.261989589698068
589.381100000008,28.658701485152832
589.403300000008,35.263303776801294
589.425500000008,32.96598510153228
589.447700000008,10.579858770132283
589.469900000008,12.457210447262902
589.492100000008,2.714682541605312
589.514300000008,4.102912994543162
589.536500000008,3.6358353376212103
589.558700000008,10.836258206364972
589.580900000008,27.59208683012893
589.603100000008,23.819200383842755
589.625300000008,128.88247039677887
589.647500000008,47.21033787008869
589.669700000008,18.34882851888084
589.691900000008,25.854396597593666
589.714100000008,1.3823151729827403
589.736300000008,3.157990501103552
589.758500000008,30.066675493841363
589.780700000008,29.949350012791044
589.802900000008,20.40146911851547
589.825100000008,30.468252474735454
589.847300000008,10.008077952588577
589.869500000008,14.792446122687638
589.891700000008,22.328805840464582
589.9150000000079,5.948643827498746
589.9385000000079,8.536527048312566
589.961400000008,5.278926056100512
589.984300000008,13.472748930521064
590.0072000000081,23.93277104573065
590.0301000000081,23.763052205880733
590.0530000000082,28.337250020862584
590.0759000000082,32.524406271321595
590.0988000000083,3.5451876609347517
590.1217000000083,7.827828961937182
590.1446000000084,5.389889958489719
590.1675000000084,38.08056440764542
590.1904000000085,56.92323071200112
590.2133000000085,22.09292898378742
590.2362000000086,2.7513453675547983
590.2591000000086,53.94787140697336
590.2820000000087,40.52368406158062
590.3049000000087,14.06185603415994
590.3278000000088,14.667524226195857
590.3507000000088,15.54462922255791
590.3736000000089,4.685721618600694
590.3965000000089,2.4766691704929107
590.419400000009,0.9851490476224586
590.442300000009,4.7019679107675545
590.4652000000091,15.66449862100497
590.4881000000091,17.435650316754867
590.5110000000092,5.680450064068679
590.5339000000092,4.482629584041996
590.5568000000093,9.556103397083884
590.5797000000093,57.771334696336886
590.6026000000094,63.15983499596086
590.6255000000094,45.61145549681647
590.6484000000095,6.583098773709809
590.6713000000095,4.13029803870214
590.6942000000096,2.3000587667920738
590.7171000000096,5.929611222103726
590.7400000000097,11.564851465740807
590.7629000000097,19.242760545682078
590.7858000000098,20.976686242853493
590.8087000000098,8.903613264462255
590.8316000000099,12.622515883433541
590.8550000000099,2.547958327110553
590.8781000000099,11.781335591253121
590.9009000000099,57.55920219250454
590.9237000000098,37.89030084769211
590.9465000000098,10.178134607758821
590.9693000000098,7.305332309664125
590.9921000000097,7.606022034210048
591.0149000000097,6.303833214146917
591.0377000000096,2.28125301176455
591.0605000000096,6.082349796311302
591.0833000000096,7.399847676487049
591.1061000000095,12.645029573484067
591.1289000000095,15.187945143398618
591.1517000000094,21.828661908752263
591.1745000000094,15.323043388929477
591.1973000000094,13.592520614333807
591.2201000000093,7.014573445855922
591.2429000000093,10.96876922703058
591.2657000000092,4.311589721984362
591.2885000000092,13.385825779082714
591.3113000000092,20.715510651806543
591.3341000000091,28.949889323933167
591.3569000000091,18.223519848322496
591.379700000009,23.65302647148583
591.402500000009,10.04841629924672
591.425300000009,16.786108168425898
591.4481000000089,34.921257714519164
591.4709000000089,4.714941514198184
591.4937000000089,3.91419404628866
591.5165000000088,1.6449208735664087
591.5393000000088,3.949374170718838
591.5621000000087,4.052224701753484
591.5849000000087,13.184020929142699
591.6077000000087,8.075274842306765
591.6305000000086,35.178482586178916
591.6533000000086,17.3084770093752
591.6761000000085,16.704866570094016
591.6989000000085,15.257077359958226
591.7217000000085,3.500514934973059
591.7445000000084,2.6432030148679853
591.7673000000084,2.078288589394322
591.7901000000084,19.593561694299392
591.8129000000083,31.00302756802589
591.8360000000083,34.61216387193114
591.8610000000083,7.650584549013319
591.8849000000083,8.274826179184268
591.9088000000083,9.992415690186075
591.9327000000084,19.88342043206872
591.9566000000084,30.02447667947027
591.9805000000084,10.606571026455427
592.0044000000084,6.586066707694732
592.0283000000085,6.510288542057047
592.0522000000085,8.580418803563429
592.0761000000085,12.378987670487087
592.1000000000085,21.7052291132919
592.1239000000086,8.277134196341311
592.1478000000086,11.5264781464525
592.1717000000086,11.915594398658572
592.1956000000087,8.18817218954271
592.2195000000087,17.693844320984713
592.2434000000087,5.817754310639741
592.2673000000087,5.391685085578784
592.2912000000088,28.621404130782498
592.3151000000088,40.76295189520268
592.3390000000088,44.558238973906995
592.3629000000088,36.17160210896013
592.3868000000089,17.126094334889682
592.4107000000089,10.258817935469411
592.4346000000089,4.952499645025614
592.4585000000089,24.069147504472326
592.482400000009,14.452157397808987
592.506300000009,5.856673008568943
592.530200000009,4.822781336513512
592.554100000009,2.3828433485971137
592.5780000000091,6.78568201466036
592.6019000000091,53.550488336559745
592.6258000000091,48.07908461485831
592.6497000000091,35.51880205566441
592.6736000000092,15.1585167101414
592.6975000000092,10.870519684288986
592.7214000000092,9.275697754575491
592.7453000000093,5.440779724107643
592.7692000000093,4.7835661715882924
592.7931000000093,71.01632166894765
592.8180000000093,64.40653800285892
592.8407000000093,34.49470292492339
592.8610000000093,17.790393160896848
592.8813000000093,18.605648768030964
592.9016000000094,51.62788678781654
592.9219000000094,67.12506199999834
592.9422000000094,9.85174010506117
592.9625000000094,9.752978431355494
592.9828000000094,3.2214311831572195
593.0031000000095,12.04726488328444
593.0234000000095,5.861176930285547
593.0437000000095,18.30434853309947
593.0640000000095,15.850514951962586
593.0843000000095,11.10411346011779
593.1046000000096,12.509210614016713
593.1249000000096,18.792224986641163
593.1452000000096,21.36801610884802
593.1655000000096,7.368620976339082
593.1858000000096,12.609018267499527
593.2061000000097,28.905182951464088
593.2264000000097,31.18662971499787
593.2467000000097,23.0503920078569
593.2670000000097,3.854870652799948
593.2873000000097,9.240192958926706
593.3076000000098,5.085386307614296
593.3279000000098,4.577365341408783
593.3482000000098,11.302895684513956
593.3685000000098,11.013266059502952
593.3888000000098,8.072448616997718
593.4091000000099,18.88114672279006
593.4294000000099,22.238943201493196
593.4497000000099,20.959047900333683
593.4700000000099,11.99335223096804
593.4903000000099,11.25269153709416
593.51060000001,8.281007984877828
593.53090000001,13.90890981174597
593.55120000001,7.549102337828205
593.57150000001,4.587468149677477
593.59180000001,10.76725516182448
593.6121000000101,14.9141221217678
593.6324000000101,12.194080130777715
593.6527000000101,23.893976498292826
593.6730000000101,15.91959593543567
593.6933000000101,48.653760750570626
593.7136000000102,21.11221384098472
593.7339000000102,9.95594182452323
593.7542000000102,7.119551458456959
593.7745000000102,2.1110177032481356
593.7948000000102,3.808518355302508
593.8151000000103,11.204515335680636
593.8354000000103,151.7490516353727
593.8580000000103,49.76914643743545
593.8814000000103,9.604746136296923
593.9042000000103,17.09553798201085
593.9270000000103,39.141525268266264
593.9498000000102,16.626599609653457
593.9726000000102,11.602519913511319
593.9954000000101,23.142861926514573
594.0182000000101,44.81304013644178
594.0410000000101,53.927233383894595
594.06380000001,24.241668033839176
594.08660000001,22.52642363355783
594.1094000000099,18.17861557775279
594.1322000000099,26.79081214544247
594.1550000000099,4.186770233356116
594.1778000000098,35.5315766809959
594.2006000000098,95.87653457224476
594.2234000000097,76.01028923536776
594.2462000000097,16.760220503467714
594.2690000000097,13.739485268290641
594.2918000000096,18.436207389315054
594.3146000000096,31.44611633174086
594.3374000000096,36.6434651974283
594.3602000000095,27.249945717729823
594.3830000000095,33.621006169973754
594.4058000000094,8.08648635293474
594.4286000000094,29.273843795084506
594.4514000000094,26.367536385600154
594.4742000000093,23.837195814364815
594.4970000000093,28.333239421244375
594.5198000000092,31.359680648120698
594.5426000000092,29.072250195980857
594.5654000000092,25.030484377328452
594.5882000000091,15.92628014467756
594.6110000000091,50.12550275776474
594.633800000009,42.70002011333338
594.656600000009,61.57343299099208
594.679400000009,4.566446962801106
594.7022000000089,71.82955638133593
594.7250000000089,35.06684750063599
594.7478000000089,51.76145999786547
594.7706000000088,51.02871554356002
594.7940000000089,27.955413745638232
594.8190000000088,12.36901010364321
594.8425000000088,26.845460870120245
594.8660000000089,25.401669567856903
594.8895000000089,12.90948778483476
594.9130000000089,14.206218311447651
594.9365000000089,19.837413274538616
594.9600000000089,13.28499318853728
594.9835000000089,54.723234011622566
595.0070000000089,45.47616328300225
595.0305000000089,15.076551509418152
595.054000000009,4.043362930137851
595.077500000009,3.324590786262749
595.101000000009,10.692737126730567
595.124500000009,29.966147138507285
595.148000000009,24.40723508817841
595.171500000009,14.71044757672045
595.195000000009,20.930555651378672
595.218500000009,16.416065623532166
595.242000000009,17.06801163904832
595.2655000000091,10.450151664186139
595.2890000000091,12.640867489782607
595.3125000000091,12.681764103172203
595.3360000000091,23.549080285507877
595.3595000000091,17.658743442170074
595.3830000000091,38.55644932035434
595.4065000000091,37.678948684347844
595.4300000000092,40.253519780974315
595.4535000000092,10.982444033597867
595.4770000000092,14.561820463649028
595.5005000000092,6.02409824700014
595.5240000000092,7.063550499681644
595.5475000000092,5.319009779636315
595.5710000000092,10.956412073115153
595.5945000000092,37.90397457956231
595.6180000000093,93.15422470150136
595.6415000000093,15.518111786400326
595.6650000000093,18.636800702969133
595.6885000000093,17.82864664573355
595.7120000000093,6.114861922127087
595.7370000000093,3.862561426505265
595.7610000000093,2.1694672846507776
595.7843000000092,2.2310575438907034
595.8076000000092,7.166827840184016
595.8309000000091,33.429752748449175
595.8542000000091,9.369296239791364
595.877500000009,14.691587913536816
595.900800000009,13.086341899824419
595.9241000000089,6.068496438568958
595.9474000000089,116.84224131578917
595.9707000000088,22.481443567659518
595.9940000000088,11.233284608213966
596.0173000000087,13.651228473972255
596.0406000000087,15.981098093502109
596.0639000000086,10.690705094871596
596.0872000000086,10.315433378838762
596.1105000000085,27.76167201248137
596.1338000000085,29.24456395036317
596.1571000000084,10.51090268487715
596.1804000000084,7.402893463248134
596.2037000000083,10.59043400337631
596.2270000000083,9.866244369471392
596.2503000000082,10.636820211131024
596.2736000000082,17.6779918167501
596.2969000000081,38.4160976842173
596.3202000000081,28.72176582074354
596.343500000008,9.000171566119473
596.366800000008,2.728020140929222
596.3901000000079,1.8258675373400506
596.4134000000079,3.9147046637506904
596.4367000000078,2.545990957669794
596.4600000000078,2.172386216235296
596.4833000000077,3.223767403757443
596.5066000000077,6.065569611996333
596.5299000000076,21.806626137602727
596.5532000000076,14.90413097936986
596.5765000000075,22.08849252516035
596.5998000000075,10.041396238221036
596.6231000000074,22.622716889798014
596.6464000000074,27.625622427458374
596.6697000000073,7.589888998311939
596.6930000000073,9.905864930126484
596.7170000000073,11.641926850851526
596.7405000000073,9.924810002901502
596.7638000000072,14.319024568637449
596.7871000000072,16.533370054828577
596.8104000000071,5.937667474148866
596.8337000000071,15.753600177659733
596.857000000007,39.46255792754562
596.880300000007,24.06200134564953
596.9036000000069,4.403763063419856
596.9269000000069,5.87682516042144
596.9502000000068,1.8746565067107286
596.9735000000068,5.341528024902972
596.9968000000067,9.433205010065723
597.0201000000067,12.04724621743386
597.0434000000066,24.039068971745106
597.0667000000066,34.468438237223275
597.0900000000065,39.425028746747884
597.1133000000065,9.18210294882653
597.1366000000064,5.592768904053334
597.1599000000064,16.18475743882066
597.1832000000063,4.561229770309401
597.2065000000063,8.92660789219266
597.2298000000062,6.330450636532329
597.2531000000062,14.495327068936152
597.2764000000061,27.602182700746667
597.299700000006,26.439429575516115
597.323000000006,23.59276450696501
597.346300000006,16.704898091810986
597.3696000000059,15.575244167624424
597.3929000000059,14.420828806343206
597.4162000000058,7.122674975230126
597.4395000000058,11.513879879640468
597.4628000000057,24.509525409584445
597.4861000000056,17.95822249723047
597.5094000000056,13.189159979779006
597.5327000000055,10.78693922713332
597.5560000000055,9.060198768213892
597.5793000000054,15.66503068582226
597.6259000000053,12.133071934268525
597.6492000000053,8.444570951385085
597.6725000000052,4.523826432185271
597.7230000000053,4.391842513103172
597.7492000000053,3.916286343155412
597.7754000000053,21.965513248866287
597.8016000000054,31.26738684283321
597.8278000000054,12.209812102293611
597.8540000000054,14.521407044596481
