Depth(m),SO4_Na_ratio
577.0,2.1581478008667965
577.0262,1.3523684568491774
577.0505,0.9130809439794023
577.0748000000001,0.7024251999270187
577.0991000000001,1.7882009561022154
577.1234000000002,5.912664914775317
577.1477000000002,18.01021495295246
577.1720000000003,45.69388907980833
577.1963000000003,15.45998893913966
577.2206000000003,10.52085907598981
577.2449000000004,0.9931120590993187
577.2692000000004,0.30136781222973313
577.2935000000004,0.29154139942696766
577.3178000000005,0.47511489010534086
577.3421000000005,0.5788185176441447
577.3664000000006,1.6195356484947987
577.3907000000006,5.17913575908405
577.4150000000006,12.913675724135139
577.4393000000007,1.845432101290295
577.4636000000007,0.5532118996992439
577.4879000000008,1.1105830150999312
577.5122000000008,1.3057222446042107
577.5365000000008,1.5368797532308025
577.5608000000009,1.0341727107658674
577.5851000000009,1.8413945638083173
577.609400000001,3.2709882769087937
577.633700000001,11.827382604802043
577.658000000001,11.857061746018063
577.6823000000011,4.4503240874706345
577.7066000000011,5.462255516279811
577.7309000000012,5.6820665605688525
577.7552000000012,1.2239632169822627
577.7795000000012,0.7488557756799784
577.8038000000013,1.1659034657376715
577.8281000000013,0.34435133864494366
577.8524000000014,1.1868126351452302
577.8767000000014,3.7163209355368645
577.9010000000014,2.1404129311440956
577.9253000000015,3.335911997357417
577.9496000000015,2.566621497367007
577.9739000000015,0.649971862370646
578.0000000000016,0.6245198168101965
578.0262000000016,0.8889211702806786
578.0506000000016,1.6782523076225693
578.0750000000016,0.7966349394596073
578.0994000000017,1.1092444412071973
578.1238000000017,8.430710616044413
578.1482000000017,2.4477937595672077
578.1726000000017,8.103404400447568
578.1970000000017,3.5677190576450566
578.2214000000017,1.2663269361974538
578.2458000000017,1.2035049844376475
578.2702000000018,1.0225413069080438
578.2946000000018,0.9856759680844105
578.3190000000018,1.0030958140194586
578.3434000000018,0.5344026650915615
578.3678000000018,0.7317142533977491
578.3922000000018,1.1983668674955195
578.4166000000018,2.636787902511342
578.4410000000018,2.425797121301734
578.4654000000019,20.473250964924162
578.4898000000019,22.337696236983522
578.5142000000019,3.671844320848288
578.5386000000019,0.563192022913769
578.5630000000019,0.34838445949602087
578.5874000000019,0.27305045206606315
578.636200000002,0.22692849695113715
578.660600000002,0.8365508063768313
578.685000000002,1.300354188320634
578.709400000002,4.336673955575935
578.733800000002,1.1004102985065418
578.758200000002,0.8148030558135654
578.782600000002,0.4360497131889696
578.8070000000021,0.4412033753853797
578.8314000000021,0.9930721269081995
578.8558000000021,1.7939341854597375
578.8802000000021,4.8068019200712495
578.9046000000021,6.758289946963844
578.9290000000021,3.6697340602186097
578.9534000000021,1.01410229291183
578.9778000000022,1.37691907208517
579.0040000000022,1.073671504150478
579.0302000000022,0.9282407386965253
579.0545000000022,1.5180412253418296
579.0788000000023,7.881051481898974
579.1031000000023,13.846296424634469
579.1274000000024,14.061079271090083
579.1517000000024,11.064292158175492
579.1760000000024,3.583910567514099
579.2003000000025,2.484428949246862
579.2246000000025,0.712500353011703
579.2489000000025,1.0365956081993013
579.2732000000026,5.189784239315818
579.2975000000026,4.041677230089707
579.3218000000027,4.7629418892993005
579.3461000000027,6.5648057524069605
579.3704000000027,12.62956151277959
579.3947000000028,13.38113743769241
579.4190000000028,5.711039473600557
579.4433000000029,2.6773892245152404
579.4676000000029,0.6999698513921764
579.4919000000029,0.5237542696101103
579.516200000003,0.46899128701056964
579.540500000003,3.0555201976815534
579.5648000000031,2.6543174862618475
579.5891000000031,1.4215020640792069
579.6134000000031,2.0370163406142963
579.6377000000032,8.915540664135197
579.6620000000032,1.5528367032033765
579.6863000000033,0.3762269761116755
579.7106000000033,0.25258477456481976
579.7349000000033,0.8371809842147838
579.7592000000034,0.9281067249051762
579.7835000000034,0.6437530033961283
579.8078000000035,0.6237356173883057
579.8321000000035,10.833656188854114
579.8564000000035,1.1497727580252362
579.8807000000036,0.6894841739507359
579.9050000000036,0.8018120639441884
579.9293000000036,0.9993485785119158
579.9536000000037,1.2728417339581486
579.9779000000037,0.9543655186262127
580.0040000000038,0.35241242170647225
580.0289000000038,0.7440938931629556
580.0537000000038,4.687742336044057
580.0785000000038,5.955391528287545
580.1033000000039,1.160118563422283
580.1281000000039,0.8219169093005771
580.1529000000039,0.3242220883997117
580.1777000000039,0.5363651850627272
580.202500000004,0.7177312918448566
580.227300000004,0.5435122409954098
580.252100000004,6.622264955620223
580.276900000004,2.951282448516852
580.3017000000041,4.786435732240895
580.3265000000041,0.9828376536956733
580.3513000000041,0.4793725377080653
580.3761000000042,0.7259015232271933
580.4009000000042,0.2654916702344706
580.4257000000042,0.9096510378554017
580.4505000000042,4.198661084839217
580.4753000000043,8.483147001770119
580.5001000000043,6.190941210328874
580.5249000000043,1.7154102002790805
580.5497000000043,0.7615902489806701
580.5745000000044,0.9791965781077031
580.5993000000044,1.1489446353569692
580.6241000000044,1.594762285925357
580.6489000000045,1.7729081170292371
580.6737000000045,1.0629651124860149
580.6985000000045,1.7368542850564859
580.7233000000045,2.337871473496156
580.7481000000046,3.8784038339317233
580.7729000000046,0.657249750202395
580.7977000000046,0.4025170511330813
580.8225000000047,0.5501093302661777
580.8473000000047,0.6238939440210928
580.8721000000047,0.7145151936620255
580.8969000000047,1.972906490635226
580.9217000000048,3.231420120698536
580.9465000000048,6.7495754549634315
580.9713000000048,5.088808995940101
580.9961000000048,3.990693338342872
581.0210000000048,0.8467674142587253
581.0460000000048,2.0446281413303335
581.0705000000048,2.4507160892266553
581.0950000000048,2.0094488824443357
581.1195000000048,2.5000035308891766
581.1440000000048,9.047388952015677
581.1685000000048,7.4173253369205785
581.1930000000048,2.6697536455774946
581.2175000000047,1.3522852932333158
581.2420000000047,0.3783837499937686
581.2665000000047,0.399140736382068
581.2910000000047,0.5831500707300774
581.3155000000047,4.667401739528987
581.3400000000047,11.297801341094942
581.3645000000047,12.549850518601701
581.3890000000047,5.5056846203025644
581.4135000000047,1.9677928701224028
581.4380000000046,0.5287504096870104
581.4625000000046,0.3018700133614617
581.4870000000046,0.2647078191215608
581.5115000000046,0.42107660166140304
581.5360000000046,1.1142266036700195
581.5605000000046,3.462972987041857
581.5850000000046,9.811382340008862
581.6095000000046,3.3549590349665186
581.6340000000046,1.3190219511173369
581.6585000000046,1.4729375835608707
581.6830000000045,0.7969142830251948
581.7075000000045,0.9718367625223008
581.7320000000045,1.0301807681436983
581.7565000000045,0.8557069924138241
581.7810000000045,0.6126274453440327
581.8055000000045,2.175499461950724
581.8300000000045,8.338866749402085
581.8545000000045,5.314528871135397
581.8790000000045,1.1337033131881191
581.9035000000044,0.7845376332352263
581.9280000000044,0.3957464170227215
581.9525000000044,0.7985370646511473
581.9770000000044,1.337226041111646
582.0020000000044,1.1866316311031504
582.0265000000044,4.221433442122441
582.0507000000043,6.775821160865888
582.0749000000043,9.907288964520802
582.0991000000042,1.9865383137236627
582.1233000000042,0.578309907206431
582.1475000000041,0.9635457844676429
582.1717000000041,1.0810072502983126
582.195900000004,0.2691596187157299
582.220100000004,0.23425361851285564
582.2443000000039,0.4782599914893514
582.2685000000039,0.6459383686892348
582.2927000000038,0.7908578270136354
582.3169000000038,2.0735122139033604
582.3411000000037,2.00118659328923
582.3653000000037,3.8472577923348372
582.3895000000036,9.327971431492196
582.4137000000036,3.6748451394370547
582.4379000000035,0.9358688885491303
582.4621000000035,0.40848221139344615
582.4863000000034,0.25622645269612115
582.5105000000034,0.5401918134272025
582.5347000000033,1.0440132977831962
582.5589000000033,2.3770323385306646
582.5831000000032,4.765618701449489
582.6073000000032,8.636741360696439
582.6315000000031,2.948810321268631
582.6557000000031,1.401931373163676
582.679900000003,0.5610086020394308
582.704100000003,1.0608914609919664
582.728300000003,1.8329424742161349
582.7525000000029,2.6552005332608104
582.7767000000028,3.9644789037737325
582.8009000000028,6.366543104986743
582.8251000000027,1.52624507322675
582.8493000000027,0.8598282385268825
582.8735000000027,0.7404772982396983
582.8977000000026,1.2516266841653543
582.9219000000026,3.5422322600128675
582.9461000000025,3.794692795659793
582.9703000000025,6.1704855879391305
583.0190000000024,11.632156110162024
583.0434000000024,1.7490519676615692
583.0671000000024,0.8244801403941954
583.0908000000023,0.4324808965468554
583.1145000000023,0.6821901454545141
583.1382000000023,2.0597761145751603
583.1619000000022,5.2210628996123924
