Depth(m),SO4(ng/g)
594.4970000000093,25.58701785095614
594.5198000000092,14.150118826614273
594.5426000000092,12.804446675782069
594.5654000000092,14.094299022847903
594.5882000000091,13.54562603647126
594.6110000000091,19.47600713682036
594.633800000009,29.88670395131644
594.656600000009,67.77893527046338
594.679400000009,25.172899225078176
594.7022000000089,45.50734269017676
594.7250000000089,19.014956681554043
594.7478000000089,18.809599743570853
594.7706000000088,30.077166401133724
594.7940000000089,25.6087606636954
594.8190000000088,30.126815282817866
594.8425000000088,44.669414531594626
594.8660000000089,26.137714177955736
594.8895000000089,44.71925857971496
594.9130000000089,39.68528597044877
594.9365000000089,22.690053636071752
594.9600000000089,41.409356574931984
594.9835000000089,18.255957583593982
595.0070000000089,16.172446455351995
595.0305000000089,20.91051171275633
595.054000000009,18.265701266977455
595.077500000009,26.125963434630915
595.101000000009,30.93696737599108
595.124500000009,21.021381823970643
595.148000000009,28.2502830228279
595.171500000009,14.70271675924789
595.195000000009,15.10572234327189
595.218500000009,22.25066056858646
595.242000000009,15.770965460251192
595.2655000000091,27.926782579801642
595.2890000000091,22.0676985132063
595.3125000000091,18.37684866431499
595.3360000000091,25.71043898453853
595.3595000000091,14.86524556296366
595.3830000000091,15.416149437277086
595.4065000000091,15.051767172228638
595.4300000000092,15.391931014477866
595.4535000000092,15.226420682332035
595.4770000000092,22.635234387664216
595.5005000000092,26.004916684728215
595.5240000000092,18.347773188293665
595.5475000000092,21.442244486661803
595.5710000000092,20.62112614719361
595.5945000000092,20.539582216251308
595.6180000000093,21.443952082528018
595.6415000000093,19.31347833310459
595.6650000000093,17.02357134652359
595.6885000000093,19.09265062657882
595.7120000000093,19.600153117386032
595.7370000000093,34.23185879382581
595.7610000000093,31.069457943469633
595.7843000000092,30.45046596628203
595.8076000000092,23.278413946431975
595.8309000000091,28.995854119916626
595.8542000000091,18.333825899644438
595.877500000009,17.79119133731913
595.900800000009,16.716837687802023
595.9241000000089,19.226585802781862
595.9474000000089,50.89377934451103
595.9707000000088,30.663697823121442
595.9940000000088,32.05896231577263
596.0173000000087,24.51028342752691
596.0406000000087,18.180267082656687
596.0639000000086,16.891790300137508
596.0872000000086,15.902361059883411
596.1105000000085,24.127766495312706
596.1338000000085,19.48429830628281
596.1571000000084,16.286266501548667
596.1804000000084,18.60348154230514
596.2037000000083,45.55066135036264
596.2270000000083,45.69227909924348
596.2503000000082,37.31079089882695
596.2736000000082,31.079229560450244
596.2969000000081,40.59740774212324
596.3202000000081,33.08278465508678
596.343500000008,27.827440752981833
596.366800000008,24.964208046090498
596.3901000000079,28.51600463497616
596.4134000000079,28.497347758924843
596.4367000000078,30.741609463120458
596.4600000000078,32.3638689508396
596.4833000000077,29.82464080638073
596.5066000000077,23.62916764418228
596.5299000000076,29.81282070207956
596.5532000000076,27.438146753367036
596.5765000000075,31.04470435480441
596.5998000000075,21.465938277886615
596.6231000000074,28.04819039964571
596.6464000000074,37.187350269489826
596.6697000000073,50.31606313184035
596.6930000000073,53.18558375201469
596.7170000000073,50.749181927780015
596.7405000000073,45.28998531619499
596.7638000000072,37.02238308048769
596.7871000000072,24.830216962765032
596.8104000000071,20.33493803974314
596.8337000000071,24.41069081935785
596.857000000007,27.904756203855246
596.880300000007,21.64509023103899
596.9036000000069,21.389478921484205
596.9269000000069,28.44003472576993
596.9502000000068,37.64871805728118
596.9735000000068,32.9322726400234
596.9968000000067,26.006768744583777
597.0201000000067,21.737173558216753
597.0434000000066,26.674959400158944
597.0667000000066,17.02248235139985
597.0900000000065,17.517817161883986
597.1133000000065,19.332424504281796
597.1366000000064,23.69122999633543
597.1599000000064,29.900704725285102
597.1832000000063,28.018119240347843
597.2065000000063,29.629697242937116
597.2298000000062,25.697253908023658
597.2531000000062,23.544466550685073
597.2764000000061,20.437453355531318
597.299700000006,13.86226508707679
597.323000000006,19.388157840307453
597.346300000006,17.865227763677854
597.3696000000059,18.304451351698614
597.3929000000059,29.31552900072994
597.4162000000058,41.405267929751204
597.4395000000058,41.3536331589547
597.4628000000057,31.104513681010612
597.4861000000056,13.249546214702788
597.5094000000056,14.94736012217182
597.5327000000055,14.235267950995237
597.5560000000055,13.187570222991315
597.5793000000054,11.90407077741204
597.6259000000053,12.933064808523731
597.6492000000053,15.02737842366983
597.6725000000052,20.50265580646854
597.7230000000053,26.54373836502515
597.7492000000053,15.928146331728628
597.7754000000053,16.57518957859879
597.8016000000054,13.097592112439177
597.8278000000054,9.631655636018689
597.8540000000054,12.090392521056298
597.8802000000054,26.078187030982928
597.9064000000054,23.528197970518942
597.9326000000054,29.967277111200417
597.9588000000055,36.37432644269125
597.9850000000055,23.45062505141478
598.0112000000055,12.590931085104115
598.0374000000055,10.936868431749936
598.0898000000055,11.90629256001438
598.1160000000056,26.7007525266314
598.1422000000056,11.445493290030864
598.1684000000056,16.216166101810582
598.1946000000056,22.897325821950986
598.2208000000056,24.417781349867006
598.2470000000056,18.712260026167623
598.2732000000057,15.666647686818886
